Precio,Barrios,Expensas,Ambientes,MetrosCuadrados,Direccion,Dolarizado,PrecioPesos,PrecioM2Pesos,ID,Latitud,Longitud
USD 1.999,"Puerto Madero, Capital Federal",$ 40.000 Expensas,4.0,122.0,"Camila O'gorman,Puerto Madero, Capital Federal, Buenos Aires, Argentina",si,1939030.0,15893.688524590165,53450686,-34.6211887,-58.3603158
$ 450.000,"Retiro, Capital Federal",$ 150.000 Expensas,3.0,80.0,"Arenales 910,Retiro, Capital Federal, Buenos Aires, Argentina",no,450000.0,5625.0,53167920,-34.59422604489795,-58.380181548979586
USD 1.000,"Puerto Madero, Capital Federal",$ 100.000 Expensas,2.0,52.0,"Rosario Vera Peñaloza al 400,Puerto Madero, Capital Federal, Buenos Aires, Argentina",si,970000.0,18653.846153846152,53491895,-34.6177811,-58.3632061
$ 550.000,"Belgrano, Capital Federal",$ 47.000 Expensas,2.0,45.0,"Roosevelt al 1700,Belgrano, Capital Federal, Buenos Aires, Argentina",no,550000.0,12222.222222222224,53491753,,
$ 350.000,"Recoleta, Capital Federal",$ 30.000 Expensas,2.0,32.0,"Quintana al 200 - Recoleta,Recoleta, Capital Federal, Buenos Aires, Argentina",no,350000.0,10937.5,53508275,-34.5899661,-58.3879202
$ 450.000,"Palermo, Capital Federal",$ 60.200 Expensas,1.0,38.0,"Costa Rica  al 4400,Palermo, Capital Federal, Buenos Aires, Argentina",no,450000.0,11842.105263157897,53465887,-34.5794754,-58.4387549
USD 1.500,"Puerto Madero, Capital Federal",$ 120.000 Expensas,3.0,54.0,"Lola Mora al 400,Puerto Madero, Capital Federal, Buenos Aires, Argentina",si,1455000.0,26944.444444444445,53489385,-34.6191199,-58.361331
USD 2.100,"Palermo Hollywood, Palermo",,2.0,84.0,"Quartier Boulevard,Palermo Hollywood, Palermo, Buenos Aires, Argentina",si,2037000.0,24250.0,52908054,,
USD 1.150,"Palermo, Capital Federal",$ 70.000 Expensas,3.0,93.0,"Arenales al 3700,Palermo, Capital Federal, Buenos Aires, Argentina",si,1115500.0,11994.623655913978,53359032,-34.5845596,-58.4149897
$ 320.000,"Flores, Capital Federal",,1.0,38.0,"Rivera Indarte 0,Flores, Capital Federal, Buenos Aires, Argentina",no,320000.0,8421.052631578947,52760461,-34.6300861,-58.4622302
USD 1.050,"Las Cañitas, Palermo",,2.0,60.0,"luis maria campos 70,Las Cañitas, Palermo, Buenos Aires, Argentina",si,1018500.0,16975.0,51628372,-34.57616482828283,-58.429959091919194
$ 300.000,"Recoleta, Capital Federal",$ 90.000 Expensas,2.0,35.0,"Rodríguez Peña  al 1600,Recoleta, Capital Federal, Buenos Aires, Argentina",no,300000.0,8571.42857142857,53265257,-34.5871668,-58.3851666
USD 800,"Recoleta, Capital Federal",$ 1 Expensas,2.0,60.0,"Sánchez de Bustamante 2231,Recoleta, Capital Federal, Buenos Aires, Argentina",si,776000.0,12933.333333333334,52810917,-34.58695274081633,-58.40509663061225
USD 2.400,"Las Cañitas, Palermo",$ 254.000 Expensas,4.0,188.0,"DEL LIBERTADOR AV. 4600,Las Cañitas, Palermo, Buenos Aires, Argentina",si,2328000.0,12382.978723404256,53424385,-34.5648179,-58.4345323
USD 2.999,"Puerto Madero, Capital Federal",$ 420.000 Expensas,2.0,54.0,"Aime Paine 1100. Entre Martha lynch y Azucena villaflor,Puerto Madero, Capital Federal, Buenos Aires, Argentina",si,2909030.0,53870.92592592593,53295894,,
USD 1.850,"Palermo, Capital Federal",$ 230.000 Expensas,3.0,99.0,"ORO 2800,Palermo, Capital Federal, Buenos Aires, Argentina",si,1794500.0,18126.262626262625,53344961,-34.5848736,-58.4293933
$ 1.300,"Palermo, Capital Federal",,2.0,55.0,"JUAN B JUSTO 1000,Palermo, Capital Federal, Buenos Aires, Argentina",no,1300.0,23.63636363636364,48259984,-34.577980350000004,-58.42705148093842
USD 1.900,"Las Cañitas, Palermo",$ 370.000 Expensas,3.0,115.0,"Arguibel 2800,Las Cañitas, Palermo, Buenos Aires, Argentina",si,1843000.0,16026.08695652174,53364464,-34.5726406,-58.430136
USD 390,"Almagro, Capital Federal",,1.0,35.0,,si,378300.0,10808.57142857143,47120871,46.3144754,11.0480288
USD 2.500,"Recoleta, Capital Federal",$ 310.000 Expensas,5.0,185.0,"Juncal 1399,Recoleta, Capital Federal, Buenos Aires, Argentina",si,2425000.0,13108.108108108108,53477705,-34.592896,-58.3974643
$ 380.000,"Botánico, Palermo",$ 16.000 Expensas,1.0,20.0,"Arenales  al 3700,Botánico, Palermo, Buenos Aires, Argentina",no,380000.0,19000.0,53420425,-34.5845596,-58.4149897
$ 380.000,"Flores Norte, Flores",$ 65.000 Expensas,1.0,40.0,"Franklin,Flores Norte, Flores, Buenos Aires, Argentina",no,380000.0,9500.0,53277639,,
USD 400,"Recoleta, Capital Federal",$ 39.000 Expensas,2.0,32.0,"Ayacucho al 1200,Recoleta, Capital Federal, Buenos Aires, Argentina",si,388000.0,12125.0,52881574,-34.599726,-58.395819
USD 1.300,"Colegiales, Capital Federal",$ 100.000 Expensas,3.0,114.0,,si,1261000.0,11061.40350877193,47624322,46.3144754,11.0480288
USD 1.800,"Retiro, Capital Federal",$ 204.000 Expensas,7.0,246.0,"Suipacha 1244 Entre Juncal y Arenales - Con Cochera,Retiro, Capital Federal, Buenos Aires, Argentina",si,1746000.0,7097.5609756097565,53298302,,
$ 1.600.000,"Monserrat, Capital Federal",$ 100.000 Expensas,4.0,120.0,"Peru 390,Monserrat, Capital Federal, Buenos Aires, Argentina",no,1600000.0,13333.333333333334,53123339,-34.61236746530612,-58.37466720204082
$ 900.000,"Floresta Norte, Floresta",,6.0,246.0,"Venancio Flores 4099,Floresta Norte, Floresta, Buenos Aires, Argentina",no,900000.0,3658.5365853658536,51736291,,
$ 380.000,"Palermo Hollywood, Palermo",$ 45.000 Expensas,1.0,46.0,"ravignani 1286,Palermo Hollywood, Palermo, Buenos Aires, Argentina",no,380000.0,8260.869565217392,53315077,-34.5844158,-58.442443
$ 650.000,"Congreso, Capital Federal",,3.0,55.0,"Combate de los Pozos 2000,Congreso, Capital Federal, Buenos Aires, Argentina",no,650000.0,11818.181818181818,53514054,,
$ 480.000,"Agronomía, Capital Federal",$ 115.000 Expensas,3.0,70.0,"San Martin N° 4566,Agronomía, Capital Federal, Buenos Aires, Argentina",no,480000.0,6857.142857142857,47708012,-34.5942727,-58.5036675
USD 1.000,"Recoleta, Capital Federal",$ 1 Expensas,3.0,84.0,"Avenida Santa Fe 1900,Recoleta, Capital Federal, Buenos Aires, Argentina",si,970000.0,11547.619047619048,53135141,-34.5959172,-58.394632
USD 370,"Recoleta, Capital Federal",$ 14.000 Expensas,1.0,19.0,"Billinghurst al 1300,Recoleta, Capital Federal, Buenos Aires, Argentina",si,358900.0,18889.473684210527,53498099,-34.5882894,-58.4083786
USD 3.500,"Palermo, Capital Federal",$ 250.000 Expensas,4.0,137.0,"Cerviño al 4500,Palermo, Capital Federal, Buenos Aires, Argentina",si,3395000.0,24781.02189781022,53341224,-34.5783611,-58.4142263
USD 650,"Palermo Soho, Palermo",$ 50.000 Expensas,1.0,36.0,,si,630500.0,17513.88888888889,52893903,46.3144754,11.0480288
$ 400.000,"La Paternal, Capital Federal",$ 77.000 Expensas,3.0,60.0,"Sanchez  2200,La Paternal, Capital Federal, Buenos Aires, Argentina",no,400000.0,6666.666666666667,53439189,,
$ 300.000,"Barrio Norte, Capital Federal",,1.0,22.0,,no,300000.0,13636.363636363636,53388327,46.3144754,11.0480288
$ 350.000,"Caballito Norte, Caballito",$ 64.000 Expensas,2.0,40.0,"Bogota 1678,Caballito Norte, Caballito, Buenos Aires, Argentina",no,350000.0,8750.0,53434356,,
USD 2.700,"Palermo, Capital Federal",$ 300.000 Expensas,4.0,151.0,"Segui  3500 10°,Palermo, Capital Federal, Buenos Aires, Argentina",si,2619000.0,17344.370860927153,53387981,-34.5728735,-58.4230381
$ 800.000,"Palermo Nuevo, Palermo",,2.0,59.0,,no,800000.0,13559.322033898305,53262716,46.3144754,11.0480288
$ 330.000,"Villa Crespo, Capital Federal",$ 33.250 Expensas,1.0,40.0,"Darwin 500,Villa Crespo, Capital Federal, Buenos Aires, Argentina",no,330000.0,8250.0,53224061,-34.59495,-58.446452
USD 1.800,"Recoleta, Capital Federal",$ 130.000 Expensas,4.0,150.0,"Libertad 1500,Recoleta, Capital Federal, Buenos Aires, Argentina",si,1746000.0,11640.0,53463091,,
USD 1.600,"Recoleta, Capital Federal",$ 95.000 Expensas,4.0,110.0,"Pacheco de Melo 2067,Recoleta, Capital Federal, Buenos Aires, Argentina",si,1552000.0,14109.09090909091,53333478,-34.59045234285714,-58.395344655102036
USD 1.200,"Palermo Hollywood, Palermo",,2.0,54.0,"Fitz Roy 1900,Palermo Hollywood, Palermo, Buenos Aires, Argentina",si,1164000.0,21555.555555555555,52987208,-34.5827125,-58.4348524
$ 500.000,"Caballito, Capital Federal",$ 57.000 Expensas,3.0,80.0,"Yerbal  al 1700,Caballito, Capital Federal, Buenos Aires, Argentina",no,500000.0,6250.0,53444439,-34.6140101,-58.430089
USD 11.000,"Palermo Chico, Palermo",,5.0,500.0,"Mariscal Ramón Castilla 3000,Palermo Chico, Palermo, Buenos Aires, Argentina",si,10670000.0,21340.0,52139140,-34.5783339,-58.3993856
USD 2.200,"Puerto Madero, Capital Federal",$ 100.000 Expensas,2.0,57.0,"Olga Cossettini al 1500,Puerto Madero, Capital Federal, Buenos Aires, Argentina",si,2134000.0,37438.59649122807,53360246,-34.6175445,-58.3627376
USD 500,"Palermo, Capital Federal",$ 105.000 Expensas,2.0,57.0,"Ciudad de la Paz al 1100,Palermo, Capital Federal, Buenos Aires, Argentina",si,485000.0,8508.771929824561,53512542,-34.5767752,-58.4377391
USD 2.000,"Recoleta, Capital Federal",$ 250.000 Expensas,3.0,130.0,"avenida quintana 400,Recoleta, Capital Federal, Buenos Aires, Argentina",si,1940000.0,14923.076923076924,53428376,-34.5883341,-58.3899926
USD 1.400,"Palermo Hollywood, Palermo",$ 150.000 Expensas,1.0,72.0,"SOLER ,Palermo Hollywood, Palermo, Buenos Aires, Argentina",si,1358000.0,18861.11111111111,53431632,-34.5800747,-58.4335861
$ 280.000,"Barrio Norte, Capital Federal",$ 63.000 Expensas,1.0,33.0,"Ecuador 1379 8º A ,Barrio Norte, Capital Federal, Buenos Aires, Argentina",no,280000.0,8484.848484848484,53427453,,
USD 1.400,"Botánico, Palermo",$ 85.000 Expensas,2.0,55.0,"Beruti 3300 CABA,Botánico, Palermo, Buenos Aires, Argentina",si,1358000.0,24690.90909090909,51734888,-34.5852302,-58.4125324
USD 1.700,"Belgrano, Capital Federal",,3.0,111.0,"Av. Cramer  al 1700,Belgrano, Capital Federal, Buenos Aires, Argentina",si,1649000.0,14855.855855855856,53394990,-34.558119,-58.4669826
$ 500.000,"Belgrano, Capital Federal",$ 140.000 Expensas,2.0,52.0,"Av Cramer al 1700,Belgrano, Capital Federal, Buenos Aires, Argentina",no,500000.0,9615.384615384615,53346777,-34.558119,-58.4669826
USD 800,"Belgrano C, Belgrano",$ 101.000 Expensas,4.0,101.0,"Virrey Loreto 2400,Belgrano C, Belgrano, Buenos Aires, Argentina",si,776000.0,7683.168316831683,53091648,-34.5672161,-58.4497285
USD 1.800,"Belgrano, Capital Federal",$ 215.000 Expensas,3.0,85.0,"Arcos 1440,Belgrano, Capital Federal, Buenos Aires, Argentina",si,1746000.0,20541.176470588234,53474354,-34.56644169183674,-58.4483318
$ 430.000,"Caballito, Capital Federal",$ 66.300 Expensas,2.0,45.0,"Del Barco Centenera 386,Caballito, Capital Federal, Buenos Aires, Argentina",no,430000.0,9555.555555555557,53473856,-34.623641557142854,-58.44067842857143
$ 230.000,"Barrio Norte, Capital Federal",$ 50.000 Expensas,1.0,33.0,"Marcelo T. de Alvear al 900,Barrio Norte, Capital Federal, Buenos Aires, Argentina",no,230000.0,6969.69696969697,53306624,-34.5972134,-58.3918196
$ 390.000,"Villa Urquiza, Capital Federal",$ 58.000 Expensas,2.0,50.0,,no,390000.0,7800.0,53354635,46.3144754,11.0480288
$ 350.000,"Monserrat, Capital Federal",$ 50.000 Expensas,2.0,84.0,"Mexico 613,Monserrat, Capital Federal, Buenos Aires, Argentina",no,350000.0,4166.666666666667,50642528,-34.614851108163265,-58.37486508571428
USD 1.150,"Puerto Madero, Capital Federal",,1.0,47.0,"Rosario Vera Peñaloza 400,Puerto Madero, Capital Federal, Buenos Aires, Argentina",si,1115500.0,23734.042553191488,51400829,-34.6174356,-58.3620881
USD 2.000,"Barrio Norte, Capital Federal",$ 150.000 Expensas,3.0,90.0,"JUNCAL 3100,Barrio Norte, Capital Federal, Buenos Aires, Argentina",si,1940000.0,21555.555555555555,53269328,-34.586788,-58.408276
USD 3.500,"Puerto Madero, Capital Federal",,2.0,70.0,,si,3395000.0,48500.0,50493041,46.3144754,11.0480288
$ 400.000,"Caballito, Capital Federal",$ 75.000 Expensas,3.0,58.0,"Av. Rivadavia  al 4300,Caballito, Capital Federal, Buenos Aires, Argentina",no,400000.0,6896.551724137931,53030596,-34.6254207,-58.4535123
$ 230.000,"Congreso, Capital Federal",$ 45.000 Expensas,1.0,36.0,"Callao al 200,Congreso, Capital Federal, Buenos Aires, Argentina",no,230000.0,6388.888888888889,53367827,,
USD 1.100,"Recoleta, Capital Federal",,3.0,53.0,"Montevideo 800,Recoleta, Capital Federal, Buenos Aires, Argentina",si,1067000.0,20132.075471698117,52227443,-34.5971486,-58.3898114
USD 1.600,"Palermo, Capital Federal",$ 150.000 Expensas,3.0,103.0,"Excelente 3 Ambientes Semipiso con Baulera en Palermo!,Palermo, Capital Federal, Buenos Aires, Argentina",si,1552000.0,15067.961165048544,53294429,,
USD 550,"Recoleta, Capital Federal",$ 100.000 Expensas,2.0,60.0,"Beruti 3002- Recoleta - Austria y Beruti,Recoleta, Capital Federal, Buenos Aires, Argentina",si,533500.0,8891.666666666666,53420887,,
USD 1.400,"Palermo Hollywood, Palermo",,2.0,65.0,"Humboldt al 2000,Palermo Hollywood, Palermo, Buenos Aires, Argentina",si,1358000.0,20892.30769230769,53470203,-34.5881033,-58.439397
$ 390.000,"Palermo, Capital Federal",$ 60.000 Expensas,2.0,56.0,"Bonpland  al 2400,Palermo, Capital Federal, Buenos Aires, Argentina",no,390000.0,6964.285714285715,53333788,-34.5841296,-58.4382226
USD 400,"Villa Ortuzar, Capital Federal",$ 70.000 Expensas,1.0,49.0,"tronador 900,Villa Ortuzar, Capital Federal, Buenos Aires, Argentina",si,388000.0,7918.367346938776,52086399,-34.5829029,-58.4663333
$ 800.000,"Belgrano R, Belgrano",$ 117.000 Expensas,2.0,65.0,"Elcano, Sebastián 2800,Belgrano R, Belgrano, Buenos Aires, Argentina",no,800000.0,12307.692307692309,53503920,,
USD 650,"San Telmo, Capital Federal",$ 1 Expensas,5.0,90.0,"Carlos Calvo  400,San Telmo, Capital Federal, Buenos Aires, Argentina",si,630500.0,7005.555555555556,53088322,-34.6195381,-58.3714278
$ 210.000,"Caballito, Capital Federal",$ 20.000 Expensas,1.0,23.0,"Rosario 800,Caballito, Capital Federal, Buenos Aires, Argentina",no,210000.0,9130.434782608696,53452492,-34.620572046464645,-58.43986294343434
Consultar precio,"Puerto Madero, Capital Federal",,5.0,274.0,"Julieta Lanteri 1000,Puerto Madero, Capital Federal, Buenos Aires, Argentina",sin dato,1.0,0.0036496350364963,51202342,-34.6148613,-58.3607124
$ 320.000,"Caballito, Capital Federal",$ 50.000 Expensas,2.0,30.0,"BOGOTA 1600. Entre Morelos y Segui, juan f.,Caballito, Capital Federal, Buenos Aires, Argentina",no,320000.0,10666.666666666666,53265464,,
USD 1.550,"Recoleta, Capital Federal",$ 110.000 Expensas,3.0,130.0,"Avenida Quintana,Recoleta, Capital Federal, Buenos Aires, Argentina",si,1503500.0,11565.384615384615,53403567,-34.5883341,-58.3899926
$ 330.000,"Recoleta, Capital Federal",$ 50.000 Expensas,1.0,40.0,"Agüero 1600,Recoleta, Capital Federal, Buenos Aires, Argentina",no,330000.0,8250.0,53448347,-34.5917283,-58.4073126
USD 450,"Núñez, Capital Federal",$ 26.000 Expensas,1.0,42.0,"Av Cramer 3065,Núñez, Capital Federal, Buenos Aires, Argentina",si,436500.0,10392.857142857143,51293037,-34.55624166122448,-58.46850315102041
$ 280.000,"Tribunales, Capital Federal",$ 45.000 Expensas,2.0,50.0,"Uruguay 362,Tribunales, Capital Federal, Buenos Aires, Argentina",no,280000.0,5600.0,52976527,,
USD 750,"Recoleta, Capital Federal",$ 100.000 Expensas,4.0,112.0,"Paraguay  y Av Callao,Recoleta, Capital Federal, Buenos Aires, Argentina",si,727500.0,6495.535714285715,53272609,,
$ 350.000,"Belgrano, Capital Federal",$ 47.000 Expensas,1.0,47.0,"Moldes 1500,Belgrano, Capital Federal, Buenos Aires, Argentina",no,350000.0,7446.808510638298,53464594,-34.5687174,-58.4546713
USD 1.800,"Belgrano, Capital Federal",,4.0,110.0,"Av. Coronel Diaz 2300. Entre Peña y French,Belgrano, Capital Federal, Buenos Aires, Argentina",si,1746000.0,15872.727272727272,53385709,,
$ 380.000,"Recoleta, Capital Federal",$ 30.000 Expensas,1.0,25.0,"Talcahuano al 1100,Recoleta, Capital Federal, Buenos Aires, Argentina",no,380000.0,15200.0,52691891,,
$ 650.000,"Palermo Viejo, Palermo",$ 55.000 Expensas,3.0,71.0,"carranza 2347,Palermo Viejo, Palermo, Buenos Aires, Argentina",no,650000.0,9154.929577464787,53015251,,
USD 1.800,"Barracas, Capital Federal",,4.0,140.0,"AV  MONTES DE OCA 700. Entre Aristobulo del valle y Brandsen,Barracas, Capital Federal, Buenos Aires, Argentina",si,1746000.0,12471.42857142857,53411053,,
$ 720.000,"Belgrano, Capital Federal",$ 60.000 Expensas,3.0,87.0,,no,720000.0,8275.862068965518,45880781,46.3144754,11.0480288
$ 350.000,"Parque Chas, Capital Federal",$ 42.000 Expensas,2.0,50.0,"av. de los Incas  al 5100,Parque Chas, Capital Federal, Buenos Aires, Argentina",no,350000.0,7000.0,53504874,-34.5814436,-58.4745584
$ 350.000,"Pompeya, Capital Federal",$ 36.000 Expensas,2.0,1.0,"Trole 200. Entre Uspallata y Pagola,Pompeya, Capital Federal, Buenos Aires, Argentina",no,350000.0,350000.0,53455549,,
USD 2.000,"Núñez, Capital Federal",$ 120.000 Expensas,4.0,117.0,"Av. Del Libertador  8000  5°,Núñez, Capital Federal, Buenos Aires, Argentina",si,1940000.0,16581.196581196582,53165074,,
USD 400,"Recoleta, Capital Federal",$ 46.000 Expensas,2.0,56.0,"Charcas  al 2800,Recoleta, Capital Federal, Buenos Aires, Argentina",si,388000.0,6928.571428571428,53305438,-34.5924741,-58.4111525
USD 700,"Barracas, Capital Federal",$ 78.500 Expensas,3.0,80.0,"bolivar 1700,Barracas, Capital Federal, Buenos Aires, Argentina",si,679000.0,8487.5,49306024,-34.6280397,-58.3721728
USD 2.000,"Puerto Madero, Capital Federal",,2.0,65.0,,si,1940000.0,29846.153846153848,53278453,46.3144754,11.0480288
$ 280.000,"Flores, Capital Federal",$ 32.500 Expensas,1.0,34.0,"lafuente 37,Flores, Capital Federal, Buenos Aires, Argentina",no,280000.0,8235.29411764706,53343839,-34.63095649387755,-58.468125969387756
USD 2.500,"Recoleta, Capital Federal",,5.0,270.0,"Pueyrredon ,Recoleta, Capital Federal, Buenos Aires, Argentina",si,2425000.0,8981.481481481482,52234139,-34.5949245,-58.4031408
$ 210.000,"Floresta, Capital Federal",$ 11.000 Expensas,1.0,25.0,"Fernandez 305,Floresta, Capital Federal, Buenos Aires, Argentina",no,210000.0,8400.0,53508634,,
USD 650,"Abasto, Capital Federal",$ 95.000 Expensas,3.0,70.0,"Gallo al 600 y Guardia Vieja, Abasto - Torres de Abasto,Abasto, Capital Federal, Buenos Aires, Argentina",si,630500.0,9007.142857142857,53332421,,
USD 1.000,"Belgrano, Capital Federal",$ 112.500 Expensas,4.0,104.0,"Cuba  al 1900,Belgrano, Capital Federal, Buenos Aires, Argentina",si,970000.0,9326.923076923076,53473286,-34.5645431,-58.4516317
USD 1.600,"Puerto Madero, Capital Federal",$ 184.000 Expensas,,103.0,"Juana Manso y Azucena Villaflor- Bayres Madero,Puerto Madero, Capital Federal, Buenos Aires, Argentina",si,1552000.0,15067.961165048544,53051696,,
USD 2.500,"Recoleta, Capital Federal",$ 110.000 Expensas,3.0,130.0,"Riobamba 1200,Recoleta, Capital Federal, Buenos Aires, Argentina",si,2425000.0,18653.846153846152,47587074,-34.5972619,-58.394759
$ 380.000,"Villa Urquiza, Capital Federal",$ 28.702 Expensas,2.0,33.0,"PACHECO 2891,Villa Urquiza, Capital Federal, Buenos Aires, Argentina",no,380000.0,11515.151515151516,53401775,-34.56941313877551,-58.48707678163265
$ 800.000,"Villa Devoto, Capital Federal",$ 120.000 Expensas,3.0,83.0,"Habana  3500 1°,Villa Devoto, Capital Federal, Buenos Aires, Argentina",no,800000.0,9638.55421686747,53346743,-34.6000422,-58.5169566
USD 1.000,"Parque Rivadavia, Caballito",$ 110.000 Expensas,4.0,142.0,"República de Indonesia 24,Parque Rivadavia, Caballito, Buenos Aires, Argentina",si,970000.0,6830.985915492958,52312074,,
$ 750.000,"Núñez, Capital Federal",$ 112.000 Expensas,4.0,78.0,"amenabar2959,Núñez, Capital Federal, Buenos Aires, Argentina",no,750000.0,9615.384615384615,53443235,,
USD 1.900,"Palermo Nuevo, Palermo",$ 280.000 Expensas,4.0,114.0,"Beruti al 4500,Palermo Nuevo, Palermo, Buenos Aires, Argentina",si,1843000.0,16166.666666666666,53000203,,
$ 600.000,"Villa Urquiza, Capital Federal",$ 52.000 Expensas,3.0,64.0,"Baunes al 1900,Villa Urquiza, Capital Federal, Buenos Aires, Argentina",no,600000.0,9375.0,53371062,,
$ 350.000,"Flores, Capital Federal",$ 70.000 Expensas,3.0,60.0,"Av rivadavia 6000,Flores, Capital Federal, Buenos Aires, Argentina",no,350000.0,5833.333333333333,53269404,-34.6301338,-58.4669874
$ 600.000,"Caballito Sur, Caballito",$ 65.000 Expensas,2.0,42.0,"Del Barco Centenera 860,Caballito Sur, Caballito, Buenos Aires, Argentina",no,600000.0,14285.714285714286,53296722,,
$ 550.000,"Villa Crespo, Capital Federal",$ 85.000 Expensas,4.0,87.0,"Murillo al 600,Villa Crespo, Capital Federal, Buenos Aires, Argentina",no,550000.0,6321.83908045977,53410717,-34.6020881,-58.4423241
