Precio,Barrios,Expensas,Ambientes,MetrosCuadrados,Direccion,Dolarizado,PrecioPesos,PrecioM2Pesos,ID,Barrio_geopy,Barrio_Recod,Corredor,DireccionNorm,Latitud,Longitud
USD 1.050,"Palermo Chico, Palermo",$ 191.200 Expensas,3.0,76.0,Avenida Cerviño 3865,si,1415400.0,18623.684210526317,53486708,Palermo,PALERMO,NORTE,"Avenida Cerviño 3865,Palermo, Buenos Aires, Argentina",-34.5748064,-58.4242408
USD 3.000,"Palermo Chico, Palermo",$ 395.000 Expensas,3.0,155.0,AVDA. FIGUEROA ALCORTA 3300,si,4044000.0,26090.322580645163,52916435,Palermo,PALERMO,NORTE,"AVDA. FIGUEROA ALCORTA 3300,Palermo, Buenos Aires, Argentina",-34.5787889,-58.4021195
USD 1.650,"Palermo Chico, Palermo",$ 180.000 Expensas,3.0,78.0,Silvio L. Ruggieri  2935,si,2224200.0,28515.384615384617,51366881,Palermo,PALERMO,NORTE,"Silvio L. Ruggieri 2935,Palermo, Buenos Aires, Argentina",-34.58054752644777,-58.40705393510908
USD 600,"Palermo Chico, Palermo",$ 150.000 Expensas,2.0,63.0,Dirección no informada,si,808800.0,12838.095238095239,53398252,Palermo,PALERMO,NORTE,"Dirección no informada,Palermo, Buenos Aires, Argentina",,
USD 1.000,"Palermo Chico, Palermo",$ 126.000 Expensas,2.0,70.0,bulnes 2700,si,1348000.0,19257.14285714286,52929660,Palermo,PALERMO,NORTE,"bulnes 2700,Palermo, Buenos Aires, Argentina",-34.5813077,-58.4063766
USD 3.500,"Palermo Chico, Palermo",,4.0,178.0,Cerviño  3100,si,4718000.0,26505.61797752809,53603682,Palermo,PALERMO,NORTE,"Cerviño 3100,Palermo, Buenos Aires, Argentina",-34.5789747,-58.4129815
$ 380.000,"Palermo Chico, Palermo",$ 60.000 Expensas,2.0,43.0,JUAN FRANCISCO SEGUI 3955,no,380000.0,8837.209302325582,53402442,Palermo,PALERMO,NORTE,"JUAN FRANCISCO SEGUI 3955,Palermo, Buenos Aires, Argentina",-34.57723609795919,-58.41328779795918
USD 2.200,"Palermo Chico, Palermo",$ 390.000 Expensas,3.0,127.0,GELLY 3500,si,2965600.0,23351.181102362203,48574520,Palermo,PALERMO,NORTE,"GELLY 3500,Palermo, Buenos Aires, Argentina",-34.5762639,-58.4060579
USD 800,"Palermo Chico, Palermo",$ 1 Expensas,1.0,40.0,Juncal y Godoy Cruz,si,1078400.0,26960.0,52531616,Palermo,PALERMO,NORTE,"Juncal y Godoy Cruz,Palermo, Buenos Aires, Argentina",,
USD 2.200,"Palermo Chico, Palermo",$ 390.000 Expensas,3.0,127.0,GELLY 3500,si,2965600.0,23351.181102362203,48574520,Palermo,PALERMO,NORTE,"GELLY 3500,Palermo, Buenos Aires, Argentina",-34.5762639,-58.4060579
USD 800,"Palermo Chico, Palermo",$ 1 Expensas,1.0,40.0,Juncal y Godoy Cruz,si,1078400.0,26960.0,52531616,Palermo,PALERMO,NORTE,"Juncal y Godoy Cruz,Palermo, Buenos Aires, Argentina",,
$ 800.000,"Palermo Chico, Palermo",$ 87.300 Expensas,3.0,70.0,Lafinur 3090,no,800000.0,11428.57142857143,53702011,Palermo,PALERMO,NORTE,"Lafinur 3090,Palermo, Buenos Aires, Argentina",-34.57987626530612,-58.41414477346939
USD 1.250,"Palermo Chico, Palermo",,3.0,65.0,Dirección no informada,si,1685000.0,25923.076923076922,53253861,Palermo,PALERMO,NORTE,"Dirección no informada,Palermo, Buenos Aires, Argentina",,
USD 700,"Palermo Chico, Palermo",,1.0,35.0,Dirección no informada,si,943600.0,26960.0,46639250,Palermo,PALERMO,NORTE,"Dirección no informada,Palermo, Buenos Aires, Argentina",,
USD 10.000,"Palermo Chico, Palermo",,6.0,253.0,Salguero 3031,si,13480000.0,53280.63241106719,51709319,Palermo,PALERMO,NORTE,"Salguero 3031,Palermo, Buenos Aires, Argentina",-34.5775402,-58.40536705
USD 1.800,"Palermo Chico, Palermo",$ 200.000 Expensas,3.0,103.0,República de la India y Cerviño,si,2426400.0,23557.281553398057,48997248,Palermo,PALERMO,NORTE,"República de la India y Cerviño,Palermo, Buenos Aires, Argentina",,
USD 7.000,"Palermo Chico, Palermo",$ 918.000 Expensas,4.0,213.0,Av. Figueroa Alcorta  al 3300,si,9436000.0,44300.46948356808,52561044,Palermo,PALERMO,NORTE,"Av. Figueroa Alcorta 3300,Palermo, Buenos Aires, Argentina",-34.5787889,-58.4021195
USD 550,"Palermo Chico, Palermo",$ 70.000 Expensas,1.0,44.0,Jerónimo Salguero 3048,si,741400.0,16850.0,32567509,Palermo,PALERMO,NORTE,"Jerónimo Salguero 3048,Palermo, Buenos Aires, Argentina",-34.5772522122449,-58.40563578367347
USD 600,"Palermo Chico, Palermo",,2.0,40.0,Paunero al 2800,si,808800.0,20220.0,53478352,Palermo,PALERMO,NORTE,"Paunero 2800,Palermo, Buenos Aires, Argentina",-34.5814241,-58.408801
$ 500.000,"Palermo Chico, Palermo",$ 25.000 Expensas,1.0,33.0,PAUNERO 2700,no,500000.0,15151.515151515152,53419530,Palermo,PALERMO,NORTE,"PAUNERO 2700,Palermo, Buenos Aires, Argentina",-34.5813617,-58.4086691
USD 3.000,"Palermo Chico, Palermo",,3.0,95.0,"Alquiler 3 Ambientes Amoblado, Palermo Chico",si,4044000.0,42568.42105263158,53643069,Palermo,PALERMO,NORTE,"Alquiler 3 Ambientes Amoblado, Palermo Chico,Palermo, Buenos Aires, Argentina",,
USD 700,"Palermo Chico, Palermo",,1.0,35.0,Dirección no informada,si,943600.0,26960.0,46639250,Palermo,PALERMO,NORTE,"Dirección no informada,Palermo, Buenos Aires, Argentina",,
USD 1.300,"Palermo Chico, Palermo",,2.0,55.0,Guemes 3300,si,1752400.0,31861.81818181818,53576400,Palermo,PALERMO,NORTE,"Guemes 3300,Palermo, Buenos Aires, Argentina",-34.5797307,-58.4261823
USD 2.000,"Palermo Chico, Palermo",$ 200.000 Expensas,3.0,110.0,Gelly 3300 - Torre Gelly - Piso 10,si,2696000.0,24509.090909090908,53225457,Palermo,PALERMO,NORTE,"Gelly 3300 - Torre Gelly - Piso 10,Palermo, Buenos Aires, Argentina",,
$ 1.200.000,"Palermo Chico, Palermo",,3.0,140.0,Coronel Diaz  2700 8°,no,1200000.0,8571.42857142857,45340659,Palermo,PALERMO,NORTE,"Coronel Diaz 2700 8°,Palermo, Buenos Aires, Argentina",,
USD 1.500,"Palermo Chico, Palermo",$ 167.000 Expensas,3.0,71.0,UGARTECHE 3200,si,2022000.0,28478.87323943662,53457758,Palermo,PALERMO,NORTE,"UGARTECHE 3200,Palermo, Buenos Aires, Argentina",-34.5796054,-58.4114777
USD 1.650,"Palermo Chico, Palermo",$ 180.000 Expensas,3.0,78.0,Silvio L. Ruggieri  2935,si,2224200.0,28515.384615384617,51366881,Palermo,PALERMO,NORTE,"Silvio L. Ruggieri 2935,Palermo, Buenos Aires, Argentina",-34.58054752644777,-58.40705393510908
USD 2.200,"Palermo Chico, Palermo",$ 390.000 Expensas,3.0,127.0,GELLY 3500,si,2965600.0,23351.181102362203,48574520,Palermo,PALERMO,NORTE,"GELLY 3500,Palermo, Buenos Aires, Argentina",-34.5762639,-58.4060579
USD 5.500,"Palermo Chico, Palermo",,4.0,150.0,Jeronimo Salguero al 3000,si,7414000.0,49426.666666666664,53613181,Palermo,PALERMO,NORTE,"Jeronimo Salguero 3000,Palermo, Buenos Aires, Argentina",-34.5778642,-58.4061786
USD 2.500,"Palermo Chico, Palermo",$ 526.150 Expensas,3.0,103.0,gelly 3368,si,3370000.0,32718.44660194175,48611785,Palermo,PALERMO,NORTE,"gelly 3368,Palermo, Buenos Aires, Argentina",-34.5772400877551,-58.40504855306123
USD 1.000,"Palermo Chico, Palermo",$ 161.000 Expensas,3.0,60.0,Cerviño  al 3700,si,1348000.0,22466.666666666668,53687730,Palermo,PALERMO,NORTE,"Cerviño 3700,Palermo, Buenos Aires, Argentina",-34.5794915,-58.4111882
USD 1.050,"Palermo Chico, Palermo",$ 191.200 Expensas,3.0,76.0,Avenida Cerviño 3865,si,1415400.0,18623.684210526317,53486708,Palermo,PALERMO,NORTE,"Avenida Cerviño 3865,Palermo, Buenos Aires, Argentina",-34.5748064,-58.4242408
USD 700,"Palermo Chico, Palermo",,1.0,35.0,Dirección no informada,si,943600.0,26960.0,46639250,Palermo,PALERMO,NORTE,"Dirección no informada,Palermo, Buenos Aires, Argentina",,
USD 11.000,"Palermo Chico, Palermo",,5.0,600.0,Dirección no informada,si,14828000.0,24713.333333333332,53735204,Palermo,PALERMO,NORTE,"Dirección no informada,Palermo, Buenos Aires, Argentina",,
USD 3.000,"Palermo Chico, Palermo",$ 236.757 Expensas,3.0,225.0,Av. Libertador al 2700,si,4044000.0,17973.333333333332,43755100,Palermo,PALERMO,NORTE,"Av. Libertador 2700,Palermo, Buenos Aires, Argentina",-34.578517495959595,-58.40797005252525
$ 500.000,"Palermo Chico, Palermo",$ 80.000 Expensas,2.0,50.0,French . 3600,no,500000.0,10000.0,52643169,Palermo,PALERMO,NORTE,"French . 3600,Palermo, Buenos Aires, Argentina",-34.5833715,-58.4114346
USD 7.200,"Palermo Chico, Palermo",$ 990.000 Expensas,4.0,400.0,Demaría 4500,si,9705600.0,24264.0,45298598,Palermo,PALERMO,NORTE,"Demaría 4500,Palermo, Buenos Aires, Argentina",-34.5751459,-58.4204796
USD 1.300,"Palermo Chico, Palermo",$ 100.000 Expensas,3.0,80.0,Bulnes al 2700,si,1752400.0,21905.0,53402331,Palermo,PALERMO,NORTE,"Bulnes 2700,Palermo, Buenos Aires, Argentina",-34.5813077,-58.4063766
USD 2.000,"Palermo Chico, Palermo",$ 165 Expensas,3.0,120.0,Lafinur  al 3300,si,2696000.0,22466.666666666668,53219814,Palermo,PALERMO,NORTE,"Lafinur 3300,Palermo, Buenos Aires, Argentina",-34.5776802,-58.4126953
USD 500,"Palermo Chico, Palermo",,1.0,45.0,Lafinur al 2900,si,674000.0,14977.777777777777,53223354,Palermo,PALERMO,NORTE,"Lafinur 2900,Palermo, Buenos Aires, Argentina",-34.581062050505054,-58.41492825555556
$ 350.000,"Palermo Chico, Palermo",$ 74.000 Expensas,1.0,40.0,Araoz 2974,no,350000.0,8750.0,53650367,Palermo,PALERMO,NORTE,"Araoz 2974,Palermo, Buenos Aires, Argentina",-34.58258919387755,-58.41066763469387
$ 350.000,"Palermo Chico, Palermo",$ 60.000 Expensas,1.0,27.0,Ugarteche  2800 6°,no,350000.0,12962.962962962964,53610557,Palermo,PALERMO,NORTE,"Ugarteche 2800 6°,Palermo, Buenos Aires, Argentina",-34.5774899,-58.4101226
USD 700,"Palermo Chico, Palermo",$ 80.000 Expensas,1.0,78.0,Departamento en Alquiler 1 Ambiente  Planta Baja con Jardín,si,943600.0,12097.435897435897,53636864,Palermo,PALERMO,NORTE,"Departamento en Alquiler 1 Ambiente Planta Baja con Jardín,Palermo, Buenos Aires, Argentina",,
USD 7.500,"Palermo Chico, Palermo",,6.0,305.0,AV Libertador al 2800,si,10110000.0,33147.54098360656,53662038,Palermo,PALERMO,NORTE,"AV Libertador 2800,Palermo, Buenos Aires, Argentina",-34.5781879,-58.4086948
USD 1.500,"Palermo Chico, Palermo",,3.0,88.0,Republica Arabe Siria al 3200,si,2022000.0,22977.272727272728,53653691,Palermo,PALERMO,NORTE,"Republica Arabe Siria 3200,Palermo, Buenos Aires, Argentina",-34.579202,-58.4126499
$ 1.300.000,"Palermo Chico, Palermo",$ 136.800 Expensas,4.0,94.0,Cabello al 3100,no,1300000.0,13829.787234042553,53577239,Palermo,PALERMO,NORTE,"Cabello 3100,Palermo, Buenos Aires, Argentina",-34.5824747,-58.4054517
$ 1.300.000,"Palermo Chico, Palermo",$ 136.800 Expensas,4.0,94.0,Cabello al 3100,no,1300000.0,13829.787234042553,53577239,Palermo,PALERMO,NORTE,"Cabello 3100,Palermo, Buenos Aires, Argentina",-34.5824747,-58.4054517
USD 700,"Palermo Chico, Palermo",$ 120.000 Expensas,3.0,65.0,República Árabe Siria 2900,si,943600.0,14516.923076923076,53584191,Palermo,PALERMO,NORTE,"República Árabe Siria 2900,Palermo, Buenos Aires, Argentina",-34.5819746,-58.4144781
$ 550.000,"Palermo Chico, Palermo",$ 40.000 Expensas,2.0,84.0,Pringles 1300,no,550000.0,6547.619047619048,53667370,Palermo,PALERMO,NORTE,"Pringles 1300,Palermo, Buenos Aires, Argentina",-34.594799,-58.4236461
USD 1.700,"Palermo Chico, Palermo",$ 230.000 Expensas,3.0,86.0,JM GUTIERREZ 3900,si,2291600.0,26646.511627906977,53692306,Palermo,PALERMO,NORTE,"JM GUTIERREZ 3900,Palermo, Buenos Aires, Argentina",,
USD 1.300,"Palermo Chico, Palermo",$ 107.000 Expensas,2.0,63.0,Silvio L. Ruggieri 2900,si,1752400.0,27815.873015873014,53693132,Palermo,PALERMO,NORTE,"Silvio L. Ruggieri 2900,Palermo, Buenos Aires, Argentina",-34.5809476,-58.4074085
USD 1.700,"Palermo Chico, Palermo",$ 230.000 Expensas,3.0,86.0,JM GUTIERREZ 3900,si,2291600.0,26646.511627906977,53692306,Palermo,PALERMO,NORTE,"JM GUTIERREZ 3900,Palermo, Buenos Aires, Argentina",,
USD 1.300,"Palermo Chico, Palermo",$ 107.000 Expensas,2.0,63.0,Silvio L. Ruggieri 2900,si,1752400.0,27815.873015873014,53693132,Palermo,PALERMO,NORTE,"Silvio L. Ruggieri 2900,Palermo, Buenos Aires, Argentina",-34.5809476,-58.4074085
$ 450.000,"Palermo Chico, Palermo",$ 198.000 Expensas,1.0,40.0,Cabello al 3100,no,450000.0,11250.0,53717727,Palermo,PALERMO,NORTE,"Cabello 3100,Palermo, Buenos Aires, Argentina",-34.5824747,-58.4054517
USD 600,"Palermo Chico, Palermo",,3.0,58.0,Billinghurst al 1300,si,808800.0,13944.827586206897,53719527,Palermo,PALERMO,NORTE,"Billinghurst 1300,Palermo, Buenos Aires, Argentina",-34.5819099,-58.4026175
USD 3.500,"Palermo Chico, Palermo",,5.0,187.0,Departamento en Alquiler en Palermo Chico Castex  al 3500,si,4718000.0,25229.94652406417,53724275,Palermo,PALERMO,NORTE,"Departamento en Alquiler en Palermo Chico Castex 3500,Palermo, Buenos Aires, Argentina",,
$ 1.000.000,"Palermo Chico, Palermo",$ 130.000 Expensas,3.0,60.0,Cerviño  3700 12°,no,1000000.0,16666.666666666668,53482234,Palermo,PALERMO,NORTE,"Cerviño 3700 12°,Palermo, Buenos Aires, Argentina",-34.5789747,-58.4129815
USD 1.100,"Palermo Chico, Palermo",$ 178.000 Expensas,3.0,90.0,Lafinur al 3300,si,1482800.0,16475.555555555555,53402798,Palermo,PALERMO,NORTE,"Lafinur 3300,Palermo, Buenos Aires, Argentina",-34.5776802,-58.4126953
$ 400.000,"Palermo Chico, Palermo",$ 64.000 Expensas,2.0,39.0,Juncal  3100 2°,no,400000.0,10256.410256410256,53413082,Palermo,PALERMO,NORTE,"Juncal 3100 2°,Palermo, Buenos Aires, Argentina",-34.5852689,-58.4107871
USD 4.500,"Palermo Chico, Palermo",$ 420.000 Expensas,5.0,300.0,Av Libertador 2600-2700,si,6066000.0,20220.0,53492197,Palermo,PALERMO,NORTE,"Av Libertador 2600-2700,Palermo, Buenos Aires, Argentina",-34.5790411,-58.4070285
USD 550,"Palermo Chico, Palermo",$ 45.000 Expensas,1.0,37.0,Ortiz de Ocampo al 2500,si,741400.0,20037.837837837837,53319896,Palermo,PALERMO,NORTE,"Ortiz de Ocampo 2500,Palermo, Buenos Aires, Argentina",-34.58224,-58.4044123
Consultar precio,"Palermo Chico, Palermo",,7.0,500.0,Mariscal Castilla al 3000,sin dato,,0.002,51866249,Palermo,PALERMO,NORTE,"Mariscal Castilla 3000,Palermo, Buenos Aires, Argentina",-34.5783339,-58.3993856
USD 1.300,"Palermo Chico, Palermo",$ 206.000 Expensas,3.0,73.0,Demaría 4600,si,1752400.0,24005.479452054795,53699277,Palermo,PALERMO,NORTE,"Demaría 4600,Palermo, Buenos Aires, Argentina",-34.5746293,-58.4216865
USD 3.500,"Palermo Chico, Palermo",$ 395.000 Expensas,6.0,245.0,República Árabe Siria 3100,si,4718000.0,19257.14285714286,53708893,Palermo,PALERMO,NORTE,"República Árabe Siria 3100,Palermo, Buenos Aires, Argentina",-34.5800986,-58.4132376
$ 300.000,"Palermo Chico, Palermo",$ 71.000 Expensas,2.0,30.0,Ugarteche al 3100,no,300000.0,10000.0,53675870,Palermo,PALERMO,NORTE,"Ugarteche 3100,Palermo, Buenos Aires, Argentina",-34.5804554,-58.4119939
USD 1.500,"Palermo Chico, Palermo",,3.0,120.0,Las Heras  al 4000,si,2022000.0,16850.0,53684666,Palermo,PALERMO,NORTE,"Las Heras 4000,Palermo, Buenos Aires, Argentina",-34.581817484848486,-58.41568897878788
USD 1.500,"Palermo Chico, Palermo",,3.0,120.0,Las Heras  al 4000,si,2022000.0,16850.0,53684666,Palermo,PALERMO,NORTE,"Las Heras 4000,Palermo, Buenos Aires, Argentina",-34.581817484848486,-58.41568897878788
$ 700.000,"Palermo Chico, Palermo",$ 105.000 Expensas,3.0,65.0,Cerviño 3438,no,700000.0,10769.23076923077,53641694,Palermo,PALERMO,NORTE,"Cerviño 3438,Palermo, Buenos Aires, Argentina",-34.580742527272726,-58.40770545454546
$ 800.000,"Palermo Chico, Palermo",$ 80.000 Expensas,2.0,51.0,Cabello 3400,no,800000.0,15686.274509803921,53736631,Palermo,PALERMO,NORTE,"Cabello 3400,Palermo, Buenos Aires, Argentina",-34.5814816,-58.4085837
$ 420.000,"Palermo Chico, Palermo",$ 90.000 Expensas,2.0,45.0,Ugarteche  al 3100,no,420000.0,9333.333333333334,53403878,Palermo,PALERMO,NORTE,"Ugarteche 3100,Palermo, Buenos Aires, Argentina",-34.5804554,-58.4119939
USD 1.200,"Palermo Chico, Palermo",$ 320.000 Expensas,2.0,80.0,Republica Arabe Siria al 3000,si,1617600.0,20220.0,53734770,Palermo,PALERMO,NORTE,"Republica Arabe Siria 3000,Palermo, Buenos Aires, Argentina",-34.5808896,-58.4137432
USD 1.780,"Palermo Chico, Palermo",$ 196.000 Expensas,4.0,104.0,Dirección no informada,si,2399440.0,23071.53846153846,49693182,Palermo,PALERMO,NORTE,"Dirección no informada,Palermo, Buenos Aires, Argentina",,
$ 1.500.000,"Palermo Chico, Palermo",$ 105.000 Expensas,5.0,146.0,BILLINGHURST 2500,no,1500000.0,10273.972602739726,50937371,Palermo,PALERMO,NORTE,"BILLINGHURST 2500,Palermo, Buenos Aires, Argentina",-34.5819099,-58.4026175
$ 290.000,"Palermo Chico, Palermo",$ 38.000 Expensas,2.0,30.0,Araoz 2900,no,290000.0,9666.666666666666,49243782,Palermo,PALERMO,NORTE,"Araoz 2900,Palermo, Buenos Aires, Argentina",-34.5832721,-58.4115844
USD 1.000,"Palermo Chico, Palermo",$ 120.000 Expensas,3.0,74.0,Av Scalabrini Ortiz 2900,si,1348000.0,18216.216216216217,47250271,Palermo,PALERMO,NORTE,"Av Scalabrini Ortiz 2900,Palermo, Buenos Aires, Argentina",-34.5826337,-58.4122252
USD 1.000,"Palermo Chico, Palermo",$ 120.000 Expensas,3.0,74.0,Av Scalabrini Ortiz 2900,si,1348000.0,18216.216216216217,47250271,Palermo,PALERMO,NORTE,"Av Scalabrini Ortiz 2900,Palermo, Buenos Aires, Argentina",-34.5826337,-58.4122252
$ 260.000,"Palermo Chico, Palermo",$ 52.774 Expensas,2.0,34.0,República Arabe De Siria  3100 3°,no,260000.0,7647.058823529412,46666366,Palermo,PALERMO,NORTE,"República Arabe De Siria 3100 3°,Palermo, Buenos Aires, Argentina",,
$ 500.000,"Palermo Chico, Palermo",,1.0,30.0,Dirección no informada,no,500000.0,16666.666666666668,44700650,Palermo,PALERMO,NORTE,"Dirección no informada,Palermo, Buenos Aires, Argentina",,
USD 1.600,"Palermo Chico, Palermo",,3.0,77.0,Ruggieri 2900,si,2156800.0,28010.38961038961,41155900,Palermo,PALERMO,NORTE,"Ruggieri 2900,Palermo, Buenos Aires, Argentina",-34.5809476,-58.4074085
USD 2.200,"Palermo Chico, Palermo",,4.0,140.0,Dirección no informada,si,2965600.0,21182.85714285714,31804054,Palermo,PALERMO,NORTE,"Dirección no informada,Palermo, Buenos Aires, Argentina",,
USD 11.000,"Palermo Chico, Palermo",,6.0,320.0,Avenida Figueroa Alcorta al 3500,si,14828000.0,46337.5,45631151,Palermo,PALERMO,NORTE,"Avenida Figueroa Alcorta 3500,Palermo, Buenos Aires, Argentina",-34.5767582,-58.4049216
USD 9.500,"Palermo Chico, Palermo",,6.0,400.0,Demaria al 4500,si,12806000.0,32015.0,50416649,Palermo,PALERMO,NORTE,"Demaria 4500,Palermo, Buenos Aires, Argentina",-34.5751459,-58.4204796
USD 11.000,"Palermo Chico, Palermo",$ 110.000 Expensas,4.0,320.0,Avenida Figueroa Alcorta al 3500 Torre Le Parc Alcorta,si,14828000.0,46337.5,50679891,Palermo,PALERMO,NORTE,"Avenida Figueroa Alcorta 3500 Torre Le Parc Alcorta,Palermo, Buenos Aires, Argentina",,
USD 1.000,"Palermo Chico, Palermo",,2.0,60.0,Ugarteche 3260,si,1348000.0,22466.666666666668,48405935,Palermo,PALERMO,NORTE,"Ugarteche 3260,Palermo, Buenos Aires, Argentina",-34.578798969387755,-58.4110043489796
USD 3.000,"Palermo Chico, Palermo",,5.0,175.0,Cabello  al 3900,si,4044000.0,23108.571428571428,45344555,Palermo,PALERMO,NORTE,"Cabello 3900,Palermo, Buenos Aires, Argentina",-34.5798599,-58.4138961
USD 1.800,"Palermo Chico, Palermo",$ 115.000 Expensas,4.0,109.0,Bulnes 2727,si,2426400.0,22260.550458715596,53033025,Palermo,PALERMO,NORTE,"Bulnes 2727,Palermo, Buenos Aires, Argentina",-34.58085874693878,-58.40599251020408
USD 500,"Palermo Chico, Palermo",,2.0,45.0,Arenales al 3800,si,674000.0,14977.777777777777,52962014,Palermo,PALERMO,NORTE,"Arenales 3800,Palermo, Buenos Aires, Argentina",-34.5846813,-58.4149148
USD 650,"Palermo Chico, Palermo",,2.0,1.0,French y Laprida,si,876200.0,876200.0,52967844,Palermo,PALERMO,NORTE,"French y Laprida,Palermo, Buenos Aires, Argentina",,
USD 3.000,"Palermo Chico, Palermo",$ 351.000 Expensas,3.0,155.0,Palermo  - Barrio Parque -  Palermo Chico - Palacio Alcorta -figueroa Alcorta al 3300,si,4044000.0,26090.322580645163,53171120,Palermo,PALERMO,NORTE,"Palermo - Barrio Parque - Palermo Chico - Palacio Alcorta -figueroa Alcorta 3300,Palermo, Buenos Aires, Argentina",,
USD 550,"Palermo Chico, Palermo",$ 50.000 Expensas,1.0,50.0,Lafinur y Segui,si,741400.0,14828.0,52903744,Palermo,PALERMO,NORTE,"Lafinur y Segui,Palermo, Buenos Aires, Argentina",,
$ 300.000,"Palermo Chico, Palermo",$ 75.000 Expensas,1.0,37.0,Las Heras  3800 5°,no,300000.0,8108.108108108108,53206959,Palermo,PALERMO,NORTE,"Las Heras 3800 5°,Palermo, Buenos Aires, Argentina",-34.5814295,-58.4193667
USD 12.000,"Palermo Chico, Palermo",,5.0,535.0,Salguero al 3000,si,16176000.0,30235.51401869159,51470723,Palermo,PALERMO,NORTE,"Salguero 3000,Palermo, Buenos Aires, Argentina",-34.5778642,-58.4061786
USD 9.500,"Palermo Chico, Palermo",,7.0,600.0,Casa - 485m² - 7 Ambientes - 1 Cochera,si,12806000.0,21343.333333333332,53251608,Palermo,PALERMO,NORTE,"Casa - 485m² - 7 Ambientes - 1 Cochera,Palermo, Buenos Aires, Argentina",,
USD 500,"Palermo Chico, Palermo",$ 50.000 Expensas,2.0,35.0,Cerviño  al 3600,si,674000.0,19257.14285714286,53220364,Palermo,PALERMO,NORTE,"Cerviño 3600,Palermo, Buenos Aires, Argentina",-34.5800027,-58.4097778
USD 1.300,"Palermo Chico, Palermo",,3.0,90.0,Cabello  3400 10°,si,1752400.0,19471.11111111111,53212982,Palermo,PALERMO,NORTE,"Cabello 3400 10°,Palermo, Buenos Aires, Argentina",-34.5826342,-58.4047052
USD 750,"Palermo Chico, Palermo",$ 65.000 Expensas,2.0,55.0,Segui y Scalabrini Ortiz,si,1011000.0,18381.81818181818,53213211,Palermo,PALERMO,NORTE,"Segui y Scalabrini Ortiz,Palermo, Buenos Aires, Argentina",,
USD 500,"Palermo Chico, Palermo",$ 60.000 Expensas,2.0,42.0,Salguero ,si,674000.0,16047.619047619048,53229251,Palermo,PALERMO,NORTE,"Salguero ,Palermo, Buenos Aires, Argentina",-34.5823418,-58.4101062
USD 12.000,"Palermo Chico, Palermo",,7.0,740.0,Av. Figueroa Alcorta al 3000,si,16176000.0,21859.45945945946,53234457,Palermo,PALERMO,NORTE,"Av. Figueroa Alcorta 3000,Palermo, Buenos Aires, Argentina",-34.5809679,-58.3979889
$ 350.000,"Palermo Chico, Palermo",$ 60.000 Expensas,2.0,50.0,ORTIZ DE OCAMPO AV. 2600,no,350000.0,7000.0,53077766,Palermo,PALERMO,NORTE,"ORTIZ DE OCAMPO AV. 2600,Palermo, Buenos Aires, Argentina",-34.58224,-58.4044123
$ 500.000,"Palermo Chico, Palermo",$ 25.000 Expensas,1.0,25.0,Dirección no informada,no,500000.0,20000.0,53079179,Palermo,PALERMO,NORTE,"Dirección no informada,Palermo, Buenos Aires, Argentina",,
USD 600,"Palermo Chico, Palermo",,2.0,45.0,Paunero al 2800,si,808800.0,17973.333333333332,52954913,Palermo,PALERMO,NORTE,"Paunero 2800,Palermo, Buenos Aires, Argentina",-34.5814241,-58.408801
