Precio,Barrios,Expensas,Ambientes,MetrosCuadrados,Direccion,Dolarizado,PrecioPesos,PrecioM2Pesos,ID,Barrio_geopy,Barrio_Recod,Corredor,DireccionNorm,Latitud,Longitud
$ 270.000,"Monserrat, Capital Federal",$ 55.000 Expensas,1.0,35.0,Carlos Calvo 1700,no,270000.0,7714.285714285715,53317761,Monserrat,MONSERRAT,ESTE,"Carlos Calvo 1700,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6199189,-58.390262
$ 320.000,"Monserrat, Capital Federal",$ 41.000 Expensas,2.0,36.0,Avda. Belgrano  200 4°,no,320000.0,8888.888888888889,53410776,Monserrat,MONSERRAT,ESTE,"Avda. Belgrano 200 4°,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6122678,-58.3686119
$ 450.000,"Monserrat, Capital Federal",$ 35.000 Expensas,4.0,75.0,Hipolito Yrigoyen  al 2500,no,450000.0,6000.0,53585883,Monserrat,MONSERRAT,ESTE,"Hipolito Yrigoyen 2500,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6102131,-58.3907525
$ 600.000,"Monserrat, Capital Federal",$ 59.000 Expensas,3.0,65.0,Defensa 600,no,600000.0,9230.76923076923,53797898,Monserrat,MONSERRAT,ESTE,"Defensa 600,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6147611,-58.3717045
$ 400.000,"Monserrat, Capital Federal",$ 35.000 Expensas,1.0,35.0,Venezuela 964,no,400000.0,11428.57142857143,53554605,Monserrat,MONSERRAT,ESTE,"Venezuela 964,Monserrat, Ciudad de Buenos Aires, Argentina",-34.614198024489795,-58.379826040816326
$ 280.000,"Monserrat, Capital Federal",$ 45.000 Expensas,1.0,34.0,Venezuela 1200,no,280000.0,8235.29411764706,53780979,Monserrat,MONSERRAT,ESTE,"Venezuela 1200,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6139011,-58.3761001
$ 350.000,"Monserrat, Capital Federal",$ 50.000 Expensas,2.0,40.0,Salta 200,no,350000.0,8750.0,53713041,Monserrat,MONSERRAT,ESTE,"Salta 200,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6108002,-58.3833277
$ 450.000,"Monserrat, Capital Federal",$ 94.000 Expensas,3.0,60.0,Salta  al 800,no,450000.0,7500.0,53861974,Monserrat,MONSERRAT,ESTE,"Salta 800,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6175744,-58.3829644
$ 570.000,"Monserrat, Capital Federal",$ 100.000 Expensas,3.0,92.0,Solís 400,no,570000.0,6195.652173913043,53846063,Monserrat,MONSERRAT,ESTE,"Solís 400,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6135667,-58.3902863
USD 300,"Monserrat, Capital Federal",$ 77.000 Expensas,1.0,46.0,Lima 900,si,430500.0,9358.695652173914,53810786,Monserrat,MONSERRAT,ESTE,"Lima 900,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6153791,-58.381626
$ 980.000,"Monserrat, Capital Federal",,7.0,309.0,Santiago del Estero 600,no,980000.0,3171.5210355987056,53640455,Monserrat,MONSERRAT,ESTE,"Santiago del Estero 600,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6153686,-58.3844322
$ 320.000,"Monserrat, Capital Federal",$ 63.000 Expensas,2.0,40.0,Moreno  al 400,no,320000.0,8000.0,53637374,Monserrat,MONSERRAT,ESTE,"Moreno 400,Monserrat, Ciudad de Buenos Aires, Argentina",-34.611333,-58.3718891
$ 350.000,"Monserrat, Capital Federal",$ 100.000 Expensas,2.0,47.0,Avenida de Mayo  al 1200,no,350000.0,7446.808510638298,53899888,Monserrat,MONSERRAT,ESTE,"Avenida de Mayo 1200,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6092154,-58.3881007
$ 450.000,"Monserrat, Capital Federal",$ 75.540 Expensas,3.0,45.0,Virrey Cevallos  al 600,no,450000.0,10000.0,53777720,Monserrat,MONSERRAT,ESTE,"Virrey Cevallos 600,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6155183,-58.3889001
USD 350,"Monserrat, Capital Federal",$ 70.000 Expensas,1.0,40.0,Avenida Presidente Julio A. Roca 700,si,502250.0,12556.25,53788871,Monserrat,MONSERRAT,ESTE,"Avenida Presidente Julio A. Roca 700,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6114046,-58.3758393
USD 700,"Monserrat, Capital Federal",$ 88.000 Expensas,5.0,164.0,Cerrito 240,si,1004500.0,6125.0,53826948,Monserrat,MONSERRAT,ESTE,"Cerrito 240,Monserrat, Ciudad de Buenos Aires, Argentina",,
$ 220.000,"Monserrat, Capital Federal",$ 45.500 Expensas,1.0,27.0,Piedras 600,no,220000.0,8148.148148148148,53836906,Monserrat,MONSERRAT,ESTE,"Piedras 600,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6149977,-58.3774556
USD 500,"Monserrat, Capital Federal",,,42.0,Chile al 1700,si,717500.0,17083.333333333332,53888462,Monserrat,MONSERRAT,ESTE,"Chile 1700,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6168546,-58.3902471
$ 330.000,"Monserrat, Capital Federal",,2.0,40.0,Talcahuano 259 2C,no,330000.0,8250.0,53929515,Monserrat,MONSERRAT,ESTE,"Talcahuano 259 2C,Monserrat, Ciudad de Buenos Aires, Argentina",,
USD 450,"Monserrat, Capital Federal",$ 68.000 Expensas,3.0,63.0,San Jose 700,si,645750.0,10250.0,32670060,Monserrat,MONSERRAT,ESTE,"San Jose 700,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6165808,-58.3858318
USD 300,"Monserrat, Capital Federal",$ 137.000 Expensas,1.0,43.0,INDEPENDENCIA 1330,si,430500.0,10011.627906976744,47773073,Monserrat,MONSERRAT,ESTE,"INDEPENDENCIA 1330,Monserrat, Ciudad de Buenos Aires, Argentina",-34.61792931428572,-58.38480872857143
$ 230.000,"Monserrat, Capital Federal",$ 100.000 Expensas,2.0,36.0,AV PRESIDENTE JULIO ARGENTINO ROCA 570 ,no,230000.0,6388.888888888889,46975064,Monserrat,MONSERRAT,ESTE,"AV PRESIDENTE JULIO ARGENTINO ROCA 570 ,Monserrat, Ciudad de Buenos Aires, Argentina",,
$ 330.000,"Monserrat, Capital Federal",$ 30.000 Expensas,2.0,47.0,solis 700. Entre Independencia y Chile,no,330000.0,7021.276595744681,52853349,Monserrat,MONSERRAT,ESTE,"solis 700. Entre Independencia y Chile,Monserrat, Ciudad de Buenos Aires, Argentina",,
$ 1.100.000,"Monserrat, Capital Federal",$ 350.000 Expensas,6.0,200.0,Hipolito Yrigoyen  800 3°,no,1100000.0,5500.0,52828591,Monserrat,MONSERRAT,ESTE,"Hipolito Yrigoyen 800 3°,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6091457,-58.3743254
USD 500,"Monserrat, Capital Federal",,1.0,40.0,Adolfo alsina y salta,si,717500.0,17937.5,52551699,Monserrat,MONSERRAT,ESTE,"Adolfo alsina y salta,Monserrat, Ciudad de Buenos Aires, Argentina",,
USD 550,"Monserrat, Capital Federal",,1.0,40.0,Mexico 1331,si,789250.0,19731.25,52563310,Monserrat,MONSERRAT,ESTE,"Mexico 1331,Monserrat, Ciudad de Buenos Aires, Argentina",-34.615404932653064,-58.384960863265306
USD 400,"Monserrat, Capital Federal",,1.0,26.0,Salta al 400,si,574000.0,22076.923076923078,52132448,Monserrat,MONSERRAT,ESTE,"Salta 400,Monserrat, Ciudad de Buenos Aires, Argentina",-34.613117,-58.3831731
$ 700.000,"Monserrat, Capital Federal",$ 104.000 Expensas,4.0,131.0,Av. de Mayo  al 900,no,700000.0,5343.511450381679,53219054,Monserrat,MONSERRAT,ESTE,"Av. de Mayo 900,Monserrat, Ciudad de Buenos Aires, Argentina",-34.609034,-58.3790979
$ 400.000,"Monserrat, Capital Federal",$ 40.000 Expensas,3.0,60.0,"Estados Unidos  1° ""B""",no,400000.0,6666.666666666667,52466644,Monserrat,MONSERRAT,ESTE,"Estados Unidos 1° ""B"",Monserrat, Ciudad de Buenos Aires, Argentina",,
USD 400,"Monserrat, Capital Federal",$ 45.000 Expensas,2.0,43.0,Bernardo de Irigoyen 200,si,574000.0,13348.837209302326,53353388,Monserrat,MONSERRAT,ESTE,"Bernardo de Irigoyen 200,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6106466,-58.3804635
USD 400,"Monserrat, Capital Federal",,1.0,522.0,Sarmiento 1900,si,574000.0,1099.6168582375478,53411099,Monserrat,MONSERRAT,ESTE,"Sarmiento 1900,Monserrat, Ciudad de Buenos Aires, Argentina",-34.610355,-58.3906879
$ 260.000,"Monserrat, Capital Federal",$ 120.000 Expensas,1.0,45.0,mexico 923,no,260000.0,5777.777777777777,53412729,Monserrat,MONSERRAT,ESTE,"mexico 923,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6151219244898,-58.37926543469388
USD 400,"Monserrat, Capital Federal",,1.0,35.0,Chile 1800,si,574000.0,16400.0,52893241,Monserrat,MONSERRAT,ESTE,"Chile 1800,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6169051,-58.3915086
USD 420,"Monserrat, Capital Federal",,2.0,35.0,SALTA 300,si,602700.0,17220.0,50781337,Monserrat,MONSERRAT,ESTE,"SALTA 300,Monserrat, Ciudad de Buenos Aires, Argentina",-34.611954,-58.383171
USD 600,"Monserrat, Capital Federal",$ 100.000 Expensas,3.0,73.0,Santiago del Estero 600. Entre Mexico y Chile,si,861000.0,11794.520547945205,53446933,Monserrat,MONSERRAT,ESTE,"Santiago del Estero 600. Entre Mexico y Chile,Monserrat, Ciudad de Buenos Aires, Argentina",,
USD 500,"Monserrat, Capital Federal",,1.0,45.0,Carlos calvo 1530,si,717500.0,15944.444444444445,53313847,Monserrat,MONSERRAT,ESTE,"Carlos calvo 1530,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6199189,-58.390262
$ 750.000,"Monserrat, Capital Federal",$ 90.000 Expensas,6.0,120.0,Estados Unidos 1682,no,750000.0,6250.0,53294439,Monserrat,MONSERRAT,ESTE,"Estados Unidos 1682,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6188075,-58.3808934
USD 250,"Monserrat, Capital Federal",,1.0,30.0,Chile 1100,si,358750.0,11958.333333333334,53313650,Monserrat,MONSERRAT,ESTE,"Chile 1100,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6157906,-58.3688535
$ 600.000,"Monserrat, Capital Federal",,4.0,86.0,Balcarce 300,no,600000.0,6976.7441860465115,53121686,Monserrat,MONSERRAT,ESTE,"Balcarce 300,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6111713,-58.3705413
USD 1.200,"Monserrat, Capital Federal",$ 1 Expensas,2.0,55.0,Moreno 502,si,1722000.0,31309.090909090908,53288091,Monserrat,MONSERRAT,ESTE,"Moreno 502,Monserrat, Ciudad de Buenos Aires, Argentina",-34.611729999999994,-58.37364419492673
$ 350.000,"Monserrat, Capital Federal",$ 78.000 Expensas,3.0,54.0,SANTIAGO DEL ESTERO 1100,no,350000.0,6481.481481481482,53739215,Monserrat,MONSERRAT,ESTE,"SANTIAGO DEL ESTERO 1100,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6131576,-58.3846733
USD 420,"Monserrat, Capital Federal",,1.0,35.0,Chile 1700,si,602700.0,17220.0,53481305,Monserrat,MONSERRAT,ESTE,"Chile 1700,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6168546,-58.3902471
$ 220.000,"Monserrat, Capital Federal",$ 80.000 Expensas,1.0,36.0,C arlos Calvos ,no,220000.0,6111.111111111111,53459062,Monserrat,MONSERRAT,ESTE,"C arlos Calvos ,Monserrat, Ciudad de Buenos Aires, Argentina",,
$ 330.000,"Monserrat, Capital Federal",$ 87.900 Expensas,2.0,46.0,Santiago del Estero al 600,no,330000.0,7173.913043478261,53793493,Monserrat,MONSERRAT,ESTE,"Santiago del Estero 600,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6153686,-58.3844322
USD 420,"Monserrat, Capital Federal",,2.0,45.0,Departamento EN Alquiler DOS Ambientes BS AS Monserrat,si,602700.0,13393.333333333334,53785287,Monserrat,MONSERRAT,ESTE,"Departamento EN Alquiler DOS Ambientes BS AS Monserrat,Monserrat, Ciudad de Buenos Aires, Argentina",,
USD 550,"Monserrat, Capital Federal",,3.0,60.0,Departamento Tres Ambientes EN Alquiler Monserrat Buenos Aires,si,789250.0,13154.166666666666,53785357,Monserrat,MONSERRAT,ESTE,"Departamento Tres Ambientes EN Alquiler Monserrat Buenos Aires,Monserrat, Ciudad de Buenos Aires, Argentina",,
USD 800,"Monserrat, Capital Federal",,3.0,60.0,Departamento Tres Ambientes EN Alquiler  Buenos Aires,si,1148000.0,19133.333333333332,53785664,Monserrat,MONSERRAT,ESTE,"Departamento Tres Ambientes EN Alquiler Buenos Aires,Monserrat, Ciudad de Buenos Aires, Argentina",,
$ 350.000,"Monserrat, Capital Federal",$ 50.000 Expensas,1.0,28.0,Avenida Belgrano 1300,no,350000.0,12500.0,53778359,Monserrat,MONSERRAT,ESTE,"Avenida Belgrano 1300,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6134675,-58.3845371
$ 350.000,"Monserrat, Capital Federal",$ 50.000 Expensas,1.0,28.0,Avenida Belgrano 1300,no,350000.0,12500.0,53778359,Monserrat,MONSERRAT,ESTE,"Avenida Belgrano 1300,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6134675,-58.3845371
USD 2.800,"Monserrat, Capital Federal",,10.0,420.0,Lima  al 400,si,4018000.0,9566.666666666666,53782387,Monserrat,MONSERRAT,ESTE,"Lima 400,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6153791,-58.381626
$ 350.000,"Monserrat, Capital Federal",$ 71.000 Expensas,1.0,32.0,Bartolomé Mitre 1400,no,350000.0,10937.5,53801862,Monserrat,MONSERRAT,ESTE,"Bartolomé Mitre 1400,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6075679,-58.3814307
$ 500.000,"Monserrat, Capital Federal",$ 65.000 Expensas,2.0,42.0,Venezuela 451,no,500000.0,11904.761904761905,53815166,Monserrat,MONSERRAT,ESTE,"Venezuela 451,Monserrat, Ciudad de Buenos Aires, Argentina",-34.613630238775514,-58.37256443877551
USD 390,"Monserrat, Capital Federal",,1.0,40.0,"Pres. Luis Sáenz Peña 1055, Montserrat, CABA, Monserrat, Capital Federal, Argentina.",si,559650.0,13991.25,53584527,Monserrat,MONSERRAT,ESTE,"Pres. Luis Sáenz Peña 1055, Montserrat, CABA, Monserrat, Capital Federal, Argentina.,Monserrat, Ciudad de Buenos Aires, Argentina",,
USD 2.000,"Monserrat, Capital Federal",$ 261.000 Expensas,6.0,306.0,Adolfo Alsina 1800,si,2870000.0,9379.084967320261,53630357,Monserrat,MONSERRAT,ESTE,"Adolfo Alsina 1800,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6115289,-58.391625
USD 450,"Monserrat, Capital Federal",,3.0,51.0,Santiago del Estero al 500,si,645750.0,12661.764705882353,53625491,Monserrat,MONSERRAT,ESTE,"Santiago del Estero 500,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6143452,-58.3845028
$ 380.000,"Monserrat, Capital Federal",$ 75.000 Expensas,1.0,37.0,Avenida Independencia 1200,no,380000.0,10270.27027027027,53660084,Monserrat,MONSERRAT,ESTE,"Avenida Independencia 1200,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6177792,-58.3843099
$ 500.000,"Monserrat, Capital Federal",$ 150.000 Expensas,3.0,77.0,Moreno al 800,no,500000.0,6493.506493506494,53658115,Monserrat,MONSERRAT,ESTE,"Moreno 800,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6116904,-58.377553
USD 400,"Monserrat, Capital Federal",$ 32.343 Expensas,3.0,53.0,Carlos Calvo 1700,si,574000.0,10830.188679245282,53528812,Monserrat,MONSERRAT,ESTE,"Carlos Calvo 1700,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6199189,-58.390262
$ 450.000,"Monserrat, Capital Federal",$ 50.000 Expensas,3.0,69.0,Av. Belgrano 1181,no,450000.0,6521.739130434783,53588979,Monserrat,MONSERRAT,ESTE,"Av. Belgrano 1181,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6132562,-58.380383
$ 230.000,"Monserrat, Capital Federal",$ 27.000 Expensas,1.0,26.0,Luis Saenz Peña 300. Entre Av belgrano y Moreno,no,230000.0,8846.153846153846,53707050,Monserrat,MONSERRAT,ESTE,"Luis Saenz Peña 300. Entre Av belgrano y Moreno,Monserrat, Ciudad de Buenos Aires, Argentina",,
USD 600,"Monserrat, Capital Federal",,3.0,35.0,Mexico  al 1100,si,861000.0,24600.0,53702488,Monserrat,MONSERRAT,ESTE,"Mexico 1100,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6147785,-58.3706717
$ 310.000,"Monserrat, Capital Federal",$ 70.000 Expensas,1.0,45.0,San Juan 1445,no,310000.0,6888.888888888889,53710643,Monserrat,MONSERRAT,ESTE,"San Juan 1445,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6107073,-58.3778393
$ 320.000,"Monserrat, Capital Federal",$ 65.000 Expensas,2.0,40.0,CHILE 1605,no,320000.0,8000.0,53704650,Monserrat,MONSERRAT,ESTE,"CHILE 1605,Monserrat, Ciudad de Buenos Aires, Argentina",-34.616677406122456,-58.38920333061225
$ 280.000,"Monserrat, Capital Federal",$ 36.177 Expensas,2.0,35.0,Avenida Independencia al 1900,no,280000.0,8000.0,53704191,Monserrat,MONSERRAT,ESTE,"Avenida Independencia 1900,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6177792,-58.3843099
$ 400.000,"Monserrat, Capital Federal",$ 80.000 Expensas,3.0,67.0,VIRREY CEVALLOS 1192,no,400000.0,5970.149253731343,53765487,Monserrat,MONSERRAT,ESTE,"VIRREY CEVALLOS 1192,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6112753,-58.3889566
$ 450.000,"Monserrat, Capital Federal",$ 40.000 Expensas,3.0,50.0,Dirección no informada,no,450000.0,9000.0,53752303,Monserrat,MONSERRAT,ESTE,"Dirección no informada,Monserrat, Ciudad de Buenos Aires, Argentina",,
$ 450.000,"Monserrat, Capital Federal",$ 40.000 Expensas,3.0,50.0,Dirección no informada,no,450000.0,9000.0,53752303,Monserrat,MONSERRAT,ESTE,"Dirección no informada,Monserrat, Ciudad de Buenos Aires, Argentina",,
$ 410.000,"Monserrat, Capital Federal",$ 130.000 Expensas,1.0,40.0,Carlos Calvo 1500,no,410000.0,10250.0,53879627,Monserrat,MONSERRAT,ESTE,"Carlos Calvo 1500,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6199189,-58.390262
USD 450,"Monserrat, Capital Federal",$ 80.000 Expensas,3.0,84.0,Chacabuco 500,si,645750.0,7687.5,53837981,Monserrat,MONSERRAT,ESTE,"Chacabuco 500,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6138032,-58.3760476
$ 300.000,"Monserrat, Capital Federal",$ 74.000 Expensas,3.0,45.0,Solis al 600,no,300000.0,6666.666666666667,53863147,Monserrat,MONSERRAT,ESTE,"Solis 600,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6155412,-58.3903152
$ 320.000,"Monserrat, Capital Federal",$ 55.000 Expensas,1.0,30.0,Salta  al 600,no,320000.0,10666.666666666666,53863297,Monserrat,MONSERRAT,ESTE,"Salta 600,Monserrat, Ciudad de Buenos Aires, Argentina",-34.61526,-58.382939
USD 2.800,"Monserrat, Capital Federal",,12.0,420.0,Lima 400. Entre Av belgrano y Venezuela,si,4018000.0,9566.666666666666,53872838,Monserrat,MONSERRAT,ESTE,"Lima 400. Entre Av belgrano y Venezuela,Monserrat, Ciudad de Buenos Aires, Argentina",,
$ 500.000,"Monserrat, Capital Federal",,3.0,64.0,VIRREY CEVALLOS 937,no,500000.0,7812.5,53908743,Monserrat,MONSERRAT,ESTE,"VIRREY CEVALLOS 937,Monserrat, Ciudad de Buenos Aires, Argentina",-34.61933620612245,-58.38895080816327
USD 650,"Monserrat, Capital Federal",,3.0,60.0,Chile al 1500,si,932750.0,15545.833333333334,53910384,Monserrat,MONSERRAT,ESTE,"Chile 1500,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6167543,-58.3874063
$ 680.000,"Monserrat, Capital Federal",$ 95.000 Expensas,4.0,152.0,Av Independencia 1200,no,680000.0,4473.684210526316,53846666,Monserrat,MONSERRAT,ESTE,"Av Independencia 1200,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6177792,-58.3843099
$ 350.000,"Monserrat, Capital Federal",$ 50.000 Expensas,2.0,47.0,San José 400 - 5°,no,350000.0,7446.808510638298,53872100,Monserrat,MONSERRAT,ESTE,"San José 400 - 5°,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6087734,-58.3862803
$ 300.000,"Monserrat, Capital Federal",$ 72.000 Expensas,1.0,37.0,Av Belgrano al 1300,no,300000.0,8108.108108108108,53827267,Monserrat,MONSERRAT,ESTE,"Av Belgrano 1300,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6134675,-58.3845371
$ 350.000,"Monserrat, Capital Federal",$ 63.000 Expensas,2.0,45.0,Moreno  al 400,no,350000.0,7777.777777777777,53613800,Monserrat,MONSERRAT,ESTE,"Moreno 400,Monserrat, Ciudad de Buenos Aires, Argentina",-34.611333,-58.3718891
USD 650,"Monserrat, Capital Federal",$ 49.000 Expensas,3.0,1.0,Mexico  al 1100,si,932750.0,932750.0,53745271,Monserrat,MONSERRAT,ESTE,"Mexico 1100,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6147785,-58.3706717
$ 280.000,"Monserrat, Capital Federal",$ 55.000 Expensas,2.0,20.0,Virrey Cevallos ,no,280000.0,14000.0,53746200,Monserrat,MONSERRAT,ESTE,"Virrey Cevallos ,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6135009,-58.3889464
$ 320.000,"Monserrat, Capital Federal",$ 80.000 Expensas,1.0,44.0,Salta 550,no,320000.0,7272.727272727273,53730204,Monserrat,MONSERRAT,ESTE,"Salta 550,Monserrat, Ciudad de Buenos Aires, Argentina",-34.61489010204082,-58.38295430612245
USD 300,"Monserrat, Capital Federal",$ 40.000 Expensas,1.0,37.0,Carlos Calvo 1100,si,430500.0,11635.135135135135,53679435,Monserrat,MONSERRAT,ESTE,"Carlos Calvo 1100,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6199189,-58.390262
$ 690.000,"Monserrat, Capital Federal",$ 62.000 Expensas,3.0,80.0,"San José 100, 5º piso",no,690000.0,8625.0,53639156,Monserrat,MONSERRAT,ESTE,"San José 100, 5º piso,Monserrat, Ciudad de Buenos Aires, Argentina",,
$ 700.000,"Monserrat, Capital Federal",$ 120.000 Expensas,3.0,72.0,Santiago del Estero 600,no,700000.0,9722.222222222223,53892834,Monserrat,MONSERRAT,ESTE,"Santiago del Estero 600,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6153686,-58.3844322
USD 320,"Monserrat, Capital Federal",,1.0,32.0,Rivadavia al 1300,si,459200.0,14350.0,53885239,Monserrat,MONSERRAT,ESTE,"Rivadavia 1300,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6087076,-58.3847906
$ 250.000,"Monserrat, Capital Federal",$ 30.000 Expensas,1.0,35.0,Estados Unidos  al 1500,no,250000.0,7142.857142857143,53900586,Monserrat,MONSERRAT,ESTE,"Estados Unidos 1500,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6189479,-58.3808311
$ 320.000,"Monserrat, Capital Federal",$ 66.700 Expensas,2.0,46.0,"TACUARI 100. Entre Yrigoyen, hipolito y Alsina, adolfo",no,320000.0,6956.521739130435,53916025,Monserrat,MONSERRAT,ESTE,"TACUARI 100. Entre Yrigoyen, hipolito y Alsina, adolfo,Monserrat, Ciudad de Buenos Aires, Argentina",,
$ 260.000,"Monserrat, Capital Federal",$ 50.000 Expensas,,37.0,luis saenz peña 926,no,260000.0,7027.027027027027,53860420,Monserrat,MONSERRAT,ESTE,"luis saenz peña 926,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6191790877551,-58.387286791836736
$ 300.000,"Monserrat, Capital Federal",$ 40.000 Expensas,2.0,46.0,Pres. Luis Saenz Peña al 100,no,300000.0,6521.739130434783,53925043,Monserrat,MONSERRAT,ESTE,"Pres. Luis Saenz Peña 100,Monserrat, Ciudad de Buenos Aires, Argentina",,
USD 300,"Monserrat, Capital Federal",$ 40.000 Expensas,2.0,64.0,Temporario 2 Ambientes - Salta al 1000,si,430500.0,6726.5625,53926585,Monserrat,MONSERRAT,ESTE,"Temporario 2 Ambientes - Salta 1000,Monserrat, Ciudad de Buenos Aires, Argentina",,
$ 280.000,"Monserrat, Capital Federal",$ 50.000 Expensas,,39.0,1485 humberto primero,no,280000.0,7179.48717948718,53927986,Monserrat,MONSERRAT,ESTE,"1485 humberto primero,Monserrat, Ciudad de Buenos Aires, Argentina",,
$ 300.000,"Monserrat, Capital Federal",$ 50.000 Expensas,,38.0,lima 1149,no,300000.0,7894.736842105263,53925956,Monserrat,MONSERRAT,ESTE,"lima 1149,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6153791,-58.381626
$ 300.000,"Monserrat, Capital Federal",$ 110.000 Expensas,2.0,39.0,Dirección no informada,no,300000.0,7692.307692307692,53895040,Monserrat,MONSERRAT,ESTE,"Dirección no informada,Monserrat, Ciudad de Buenos Aires, Argentina",,
$ 450.000,"Monserrat, Capital Federal",,3.0,49.0,Bernardo de Irigoyen 500,no,450000.0,9183.673469387755,51215403,Monserrat,MONSERRAT,ESTE,"Bernardo de Irigoyen 500,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6141537,-58.3802978
USD 300,"Monserrat, Capital Federal",$ 30.000 Expensas,1.0,37.0,Virrey Cevallos al 300,si,430500.0,11635.135135135135,53207692,Monserrat,MONSERRAT,ESTE,"Virrey Cevallos 300,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6123618,-58.3888696
USD 300,"Monserrat, Capital Federal",$ 30.000 Expensas,1.0,37.0,Virrey Cevallos al 300,si,430500.0,11635.135135135135,53207692,Monserrat,MONSERRAT,ESTE,"Virrey Cevallos 300,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6123618,-58.3888696
$ 480.000,"Monserrat, Capital Federal",$ 65.000 Expensas,2.0,42.0,Venezuela 451,no,480000.0,11428.57142857143,53815166,Monserrat,MONSERRAT,ESTE,"Venezuela 451,Monserrat, Ciudad de Buenos Aires, Argentina",-34.613630238775514,-58.37256443877551
USD 530,"Monserrat, Capital Federal",$ 80.000 Expensas,3.0,75.0,Departamento EN Alquiler Tres Ambientes Monserrat Buenos Aires,si,760550.0,10140.666666666666,53785536,Monserrat,MONSERRAT,ESTE,"Departamento EN Alquiler Tres Ambientes Monserrat Buenos Aires,Monserrat, Ciudad de Buenos Aires, Argentina",,
$ 500.000,"Monserrat, Capital Federal",,3.0,57.0,"Bartolome mitre 1300, Monserrat, Capital Federal, Argentina.",no,500000.0,8771.929824561403,51975960,Monserrat,MONSERRAT,ESTE,"Bartolome mitre 1300, Monserrat, Capital Federal, Argentina.,Monserrat, Ciudad de Buenos Aires, Argentina",,
$ 330.000,"Monserrat, Capital Federal",$ 26.000 Expensas,1.0,28.0,Lima ,no,330000.0,11785.714285714286,43205371,Monserrat,MONSERRAT,ESTE,"Lima ,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6091227,-58.3826462
$ 240.000,"Monserrat, Capital Federal",$ 40.000 Expensas,1.0,36.0,Venezuela 700,no,240000.0,6666.666666666667,52675272,Monserrat,MONSERRAT,ESTE,"Venezuela 700,Monserrat, Ciudad de Buenos Aires, Argentina",-34.6139348,-58.3760091
