Precio,Barrios,Expensas,Ambientes,MetrosCuadrados,Direccion,Dolarizado,PrecioPesos,PrecioM2Pesos,ID,Barrio_geopy,Barrio_Recod,Corredor,DireccionNorm,Latitud,Longitud
USD 1.900,"Recoleta, Capital Federal",$ 522.000 Expensas,4.0,214.0,Av. Quintana al 300,si,2726500.0,12740.654205607476,54372151,Recoleta,RECOLETA,NORTE,"Av. Quintana 300,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5883341,-58.3899926
USD 1.300,"Recoleta, Capital Federal",$ 417.000 Expensas,4.0,198.0,Rodríguez Peña al 1800,si,1865500.0,9421.717171717171,51837721,Recoleta,RECOLETA,NORTE,"Rodríguez Peña 1800,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5899878,-58.3880971
USD 650,"Recoleta, Capital Federal",$ 140.000 Expensas,,49.0,Rodriguez Peña al 2000,si,932750.0,19035.714285714286,53089163,Recoleta,RECOLETA,NORTE,"Rodriguez Peña 2000,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5881583,-58.3862579
USD 1.300,"Recoleta, Capital Federal",$ 200.000 Expensas,3.0,102.0,Juncal,si,1865500.0,18289.21568627451,54395278,Recoleta,RECOLETA,NORTE,"Juncal,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5928429,-58.3875543
USD 700,"Recoleta, Capital Federal",$ 143.000 Expensas,2.0,48.0,Ayacucho al 2100,si,1004500.0,20927.08333333333,54320087,Recoleta,RECOLETA,NORTE,"Ayacucho 2100,Recoleta, Ciudad de Buenos Aires, Argentina",-34.586886,-58.388516
USD 2.900,"Recoleta, Capital Federal",$ 566.000 Expensas,7.0,261.0,Av Quintana  84,si,4161500.0,15944.444444444443,53793528,Recoleta,RECOLETA,NORTE,"Av Quintana 84,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5883341,-58.3899926
$ 650.000,"Recoleta, Capital Federal",$ 176.000 Expensas,2.0,49.0,Aguero  al 2300 Entre Av. Las Heras y Juan M. Gutierrez.,no,650000.0,13265.30612244898,54360375,Recoleta,RECOLETA,NORTE,"Aguero 2300 Entre Av. Las Heras y Juan M. Gutierrez.,Recoleta, Ciudad de Buenos Aires, Argentina",,
USD 800,"Recoleta, Capital Federal",$ 198.000 Expensas,3.0,98.0,Libertador al 1100,si,1148000.0,11714.285714285714,54071849,Recoleta,RECOLETA,NORTE,"Libertador 1100,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5876595,-58.38386
USD 1.500,"Recoleta, Capital Federal",,2.0,58.0,Rodriguez Peña al 1700,si,2152500.0,37112.06896551724,54268921,Recoleta,RECOLETA,NORTE,"Rodriguez Peña 1700,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5908447,-58.3890952
USD 600,"Recoleta, Capital Federal",,3.0,100.0,Alquiler 3 Ambientes con Dependencia Talcahuano al 1000,si,861000.0,8610.0,54237270,Recoleta,RECOLETA,NORTE,"Alquiler 3 Ambientes con Dependencia Talcahuano 1000,Recoleta, Ciudad de Buenos Aires, Argentina",,
USD 1.450,"Recoleta, Capital Federal",$ 430.000 Expensas,5.0,137.0,Cerrito  al 1200,si,2080750.0,15187.95620437956,54246146,Recoleta,RECOLETA,NORTE,"Cerrito 1200,Recoleta, Ciudad de Buenos Aires, Argentina",,
$ 850.000,"Recoleta, Capital Federal",$ 241.719 Expensas,3.0,86.0,Av Las Heras  al 2400,no,850000.0,9883.720930232555,53635186,Recoleta,RECOLETA,NORTE,"Av Las Heras 2400,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5867049,-58.3982618
USD 700,"Recoleta, Capital Federal",,2.0,37.0,Laprida  al 2000,si,1004500.0,27148.64864864865,54314500,Recoleta,RECOLETA,NORTE,"Laprida 2000,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5877304,-58.4000482
USD 950,"Recoleta, Capital Federal",$ 220.000 Expensas,2.0,70.0,Peña al 2500,si,1363250.0,19475.0,54113855,Recoleta,RECOLETA,NORTE,"Peña 2500,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5892967,-58.3997024
USD 5.000,"Recoleta, Capital Federal",$ 1.380.000 Expensas,7.0,302.0,Av. Alvear  al 1300,si,7175000.0,23758.278145695363,52127338,Recoleta,RECOLETA,NORTE,"Av. Alvear 1300,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5860803,-58.39034
USD 750,"Recoleta, Capital Federal",$ 211.517 Expensas,4.0,79.0,Arenales al 3000,si,1076250.0,13623.417721518988,53911532,Recoleta,RECOLETA,NORTE,"Arenales 3000,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5903026,-58.4070039
USD 4.500,"Recoleta, Capital Federal",$ 545.000 Expensas,5.0,375.0,Juncal al 700,si,6457500.0,17220.0,53938712,Recoleta,RECOLETA,NORTE,"Juncal 700,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5928429,-58.3875543
USD 900,"Recoleta, Capital Federal",$ 96.600 Expensas,2.0,58.0,Sanchez de Bustamante 1749,si,1291500.0,22267.241379310344,54177864,Recoleta,RECOLETA,NORTE,"Sanchez de Bustamante 1749,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5912664,-58.4097681
USD 2.000,"Recoleta, Capital Federal",,4.0,150.0,Parana al 1200,si,2870000.0,19133.33333333333,54369294,Recoleta,RECOLETA,NORTE,"Parana 1200,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5983588,-58.3882086
USD 2.200,"Recoleta, Capital Federal",$ 543.000 Expensas,4.0,159.0,Cerrito al 1300,si,3157000.0,19855.345911949684,54120331,Recoleta,RECOLETA,NORTE,"Cerrito 1300,Recoleta, Ciudad de Buenos Aires, Argentina",,
USD 1.500,"Recoleta, Capital Federal",$ 500.000 Expensas,5.0,210.0,Avenida Callao 1100,si,2152500.0,10250.0,53980635,Recoleta,RECOLETA,NORTE,"Avenida Callao 1100,Recoleta, Ciudad de Buenos Aires, Argentina",-34.599582,-58.3929512
USD 700,"Recoleta, Capital Federal",,2.0,45.0,Arroyo  al 800,si,1004500.0,22322.222222222223,54031690,Recoleta,RECOLETA,NORTE,"Arroyo 800,Recoleta, Ciudad de Buenos Aires, Argentina",,
USD 2.900,"Recoleta, Capital Federal",$ 170.392 Expensas,5.0,185.0,Quintana al 400,si,4161500.0,22494.594594594597,53765246,Recoleta,RECOLETA,NORTE,"Quintana 400,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5892802,-58.3889375
USD 4.000,"Recoleta, Capital Federal",$ 278.370 Expensas,8.0,270.0,Alquiler en Santa Fe 1400,si,5740000.0,21259.25925925926,52930469,Recoleta,RECOLETA,NORTE,"Alquiler en Santa Fe 1400,Recoleta, Ciudad de Buenos Aires, Argentina",,
USD 2.200,"Recoleta, Capital Federal",$ 300.000 Expensas,4.0,170.0,Avenida Callao 2000,si,3157000.0,18570.58823529412,54218122,Recoleta,RECOLETA,NORTE,"Avenida Callao 2000,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5875347,-58.3873225
USD 8.900,"Recoleta, Capital Federal",$ 1 Expensas,4.0,250.0,Avenida Alvear  1500,si,12771500.0,51086.0,54306037,Recoleta,RECOLETA,NORTE,"Avenida Alvear 1500,Recoleta, Ciudad de Buenos Aires, Argentina",-34.58764,-58.3891977
USD 800,"Recoleta, Capital Federal",$ 178.000 Expensas,3.0,62.0,Pacheco de Melo al 1900,si,1148000.0,18516.129032258064,53640988,Recoleta,RECOLETA,NORTE,"Pacheco de Melo 1900,Recoleta, Ciudad de Buenos Aires, Argentina",-34.591938,-58.3938411
USD 1.600,"Recoleta, Capital Federal",,1.0,46.0,Guido al 1900,si,2296000.0,49913.04347826087,53263870,Recoleta,RECOLETA,NORTE,"Guido 1900,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5916035,-58.3879618
USD 1.900,"Recoleta, Capital Federal",$ 197.000 Expensas,3.0,81.0,Libertad  al 1600 y Libertador Recoleta,si,2726500.0,33660.49382716049,53858645,Recoleta,RECOLETA,NORTE,"Libertad 1600 y Libertador Recoleta,Recoleta, Ciudad de Buenos Aires, Argentina",,
USD 550,"Recoleta, Capital Federal",$ 180.000 Expensas,1.0,42.0,Basavilbaso 1300,si,789250.0,18791.666666666668,54383980,Recoleta,RECOLETA,NORTE,"Basavilbaso 1300,Recoleta, Ciudad de Buenos Aires, Argentina",,
USD 2.500,"Recoleta, Capital Federal",$ 350.000 Expensas,2.0,109.0,Av. Alvear 1800. Entre Ayacucho y Av. callao,si,3587500.0,32912.84403669725,53953560,Recoleta,RECOLETA,NORTE,"Av. Alvear 1800. Entre Ayacucho y Av. callao,Recoleta, Ciudad de Buenos Aires, Argentina",,
USD 1.400,"Recoleta, Capital Federal",$ 55.751 Expensas,3.0,82.0,Posadas al 1300,si,2009000.0,24500.0,43802699,Recoleta,RECOLETA,NORTE,"Posadas 1300,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5888945,-58.3848641
USD 600,"Recoleta, Capital Federal",$ 95.000 Expensas,3.0,70.0,Posadas al 1300,si,861000.0,12300.0,54263742,Recoleta,RECOLETA,NORTE,"Posadas 1300,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5888945,-58.3848641
USD 400,"Recoleta, Capital Federal",$ 135.000 Expensas,2.0,36.0,Montevideo  al 1900,si,574000.0,15944.444444444443,54245714,Recoleta,RECOLETA,NORTE,"Montevideo 1900,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5888203,-58.3850767
$ 500.000,"Recoleta, Capital Federal",$ 108.000 Expensas,3.0,49.0,Av. Santa fe  al 2800 Entre Aguero y Laprida.,no,500000.0,10204.081632653062,53999964,Recoleta,RECOLETA,NORTE,"Av. Santa fe 2800 Entre Aguero y Laprida.,Recoleta, Ciudad de Buenos Aires, Argentina",,
USD 2.900,"Recoleta, Capital Federal",$ 566.000 Expensas,7.0,261.0,Av Quintana  84,si,4161500.0,15944.444444444443,53793528,Recoleta,RECOLETA,NORTE,"Av Quintana 84,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5883341,-58.3899926
USD 900,"Recoleta, Capital Federal",$ 300.000 Expensas,3.0,74.0,Juncal al 1800,si,1291500.0,17452.702702702703,54304600,Recoleta,RECOLETA,NORTE,"Juncal 1800,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5939069,-58.392925
USD 1.500,"Recoleta, Capital Federal",$ 258.545 Expensas,4.0,179.0,Parana al 1100,si,2152500.0,12025.13966480447,45596533,Recoleta,RECOLETA,NORTE,"Parana 1100,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5983588,-58.3882086
USD 4.200,"Recoleta, Capital Federal",$ 980.000 Expensas,6.0,264.0,Alvear al 1900,si,6027000.0,22829.545454545456,54334873,Recoleta,RECOLETA,NORTE,"Alvear 1900,Recoleta, Ciudad de Buenos Aires, Argentina",-34.597387,-58.394578
USD 800,"Recoleta, Capital Federal",$ 70.000 Expensas,4.0,120.0,Av Córdoba  al 1400,si,1148000.0,9566.666666666666,53366267,Recoleta,RECOLETA,NORTE,"Av Córdoba 1400,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5996468,-58.3999137
$ 750.000,"Recoleta, Capital Federal",$ 150.000 Expensas,3.0,75.0,Laprida 1300,no,750000.0,10000.0,54200052,Recoleta,RECOLETA,NORTE,"Laprida 1300,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5936236,-58.4073401
USD 500,"Recoleta, Capital Federal",$ 138.000 Expensas,2.0,32.0,Vicente López  al 1700,si,717500.0,22421.875,54353688,Recoleta,RECOLETA,NORTE,"Vicente López 1700,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5918166,-58.3898914
USD 4.200,"Recoleta, Capital Federal",$ 980.000 Expensas,6.0,264.0,Alvear al 1900,si,6027000.0,22829.545454545456,54334873,Recoleta,RECOLETA,NORTE,"Alvear 1900,Recoleta, Ciudad de Buenos Aires, Argentina",-34.597387,-58.394578
USD 800,"Recoleta, Capital Federal",$ 70.000 Expensas,4.0,120.0,Av Córdoba  al 1400,si,1148000.0,9566.666666666666,53366267,Recoleta,RECOLETA,NORTE,"Av Córdoba 1400,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5996468,-58.3999137
$ 750.000,"Recoleta, Capital Federal",$ 150.000 Expensas,3.0,75.0,Laprida 1300,no,750000.0,10000.0,54200052,Recoleta,RECOLETA,NORTE,"Laprida 1300,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5936236,-58.4073401
USD 500,"Recoleta, Capital Federal",$ 138.000 Expensas,2.0,32.0,Vicente López  al 1700,si,717500.0,22421.875,54353688,Recoleta,RECOLETA,NORTE,"Vicente López 1700,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5918166,-58.3898914
USD 2.300,"Recoleta, Capital Federal",,5.0,206.0,Tagle al 2500,si,3300500.0,16021.844660194174,54384858,Recoleta,RECOLETA,NORTE,"Tagle 2500,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5803028,-58.3978775
USD 900,"Recoleta, Capital Federal",,3.0,70.0,Vicente Lopez al 1800,si,1291500.0,18450.0,53762078,Recoleta,RECOLETA,NORTE,"Vicente Lopez 1800,Recoleta, Ciudad de Buenos Aires, Argentina",-34.591041,-58.3908579
USD 4.000,"Recoleta, Capital Federal",$ 729.000 Expensas,6.0,376.0,Callao  al 1900,si,5740000.0,15265.95744680851,53991958,Recoleta,RECOLETA,NORTE,"Callao 1900,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5996372,-58.3926756
USD 1.800,"Recoleta, Capital Federal",$ 300.000 Expensas,5.0,173.0,Suipacha al 1300,si,2583000.0,14930.635838150289,54218410,Recoleta,RECOLETA,NORTE,"Suipacha 1300,Recoleta, Ciudad de Buenos Aires, Argentina",,
USD 1.200,"Recoleta, Capital Federal",$ 300.000 Expensas,5.0,180.0,Avenida Santa Fé 2300,si,1722000.0,9566.666666666666,53978773,Recoleta,RECOLETA,NORTE,"Avenida Santa Fé 2300,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5953225,-58.3996055
USD 6.000,"Recoleta, Capital Federal",$ 1 Expensas,6.0,360.0,Libertad al 1600,si,8610000.0,23916.666666666668,53813019,Recoleta,RECOLETA,NORTE,"Libertad 1600,Recoleta, Ciudad de Buenos Aires, Argentina",,
$ 700.000,"Recoleta, Capital Federal",,2.0,39.0,Parana  al 1000,no,700000.0,17948.71794871795,54216208,Recoleta,RECOLETA,NORTE,"Parana 1000,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5926363,-58.3888729
USD 1.800,"Recoleta, Capital Federal",$ 250.110 Expensas,2.0,70.0,P.r.m. Ortiz  1805  13°,si,2583000.0,36900.0,54257201,Recoleta,RECOLETA,NORTE,"P.r.m. Ortiz 1805 13°,Recoleta, Ciudad de Buenos Aires, Argentina",-34.587358,-58.39157
$ 800.000,"Recoleta, Capital Federal",$ 40.000 Expensas,1.0,69.0,Callao  al 1700,no,800000.0,11594.202898550724,54184077,Recoleta,RECOLETA,NORTE,"Callao 1700,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5900456,-58.3901059
USD 5.000,"Recoleta, Capital Federal",$ 1.450.000 Expensas,,302.0,Av. Alvear  al 1300,si,7175000.0,23758.278145695363,52135353,Recoleta,RECOLETA,NORTE,"Av. Alvear 1300,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5860803,-58.39034
$ 400.000,"Recoleta, Capital Federal",$ 37.000 Expensas,1.0,28.0,Peña  al 2000,no,400000.0,14285.714285714286,54345666,Recoleta,RECOLETA,NORTE,"Peña 2000,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5881583,-58.3862579
USD 4.500,"Recoleta, Capital Federal",$ 545.000 Expensas,5.0,375.0,Juncal al 700,si,6457500.0,17220.0,53938712,Recoleta,RECOLETA,NORTE,"Juncal 700,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5928429,-58.3875543
USD 1.700,"Recoleta, Capital Federal",$ 340.000 Expensas,4.0,150.0,Marcelo T. de Alvear  al 1300,si,2439500.0,16263.333333333334,54224694,Recoleta,RECOLETA,NORTE,"Marcelo T. de Alvear 1300,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5970021,-58.3855507
USD 1.800,"Recoleta, Capital Federal",$ 110.000 Expensas,4.0,119.0,Marcelo T. de Alvear al 1200,si,2583000.0,21705.88235294117,53282388,Recoleta,RECOLETA,NORTE,"Marcelo T. de Alvear 1200,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5957898,-58.4028789
USD 2.500,"Recoleta, Capital Federal",,3.0,115.0,Alvear  al 1800,si,3587500.0,31195.652173913044,54230550,Recoleta,RECOLETA,NORTE,"Alvear 1800,Recoleta, Ciudad de Buenos Aires, Argentina",-34.588498,-58.3880497
USD 1.500,"Recoleta, Capital Federal",$ 240.000 Expensas,5.0,170.0,Avda. Pueyrredon  al 1500,si,2152500.0,12661.764705882351,54211099,Recoleta,RECOLETA,NORTE,"Avda. Pueyrredon 1500,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5933404,-58.4020263
USD 1.500,"Recoleta, Capital Federal",$ 500.000 Expensas,5.0,210.0,Avenida Callao 1100,si,2152500.0,10250.0,53980635,Recoleta,RECOLETA,NORTE,"Avenida Callao 1100,Recoleta, Ciudad de Buenos Aires, Argentina",-34.599582,-58.3929512
$ 450.000,"Recoleta, Capital Federal",$ 63.000 Expensas,2.0,42.0,Agüero al 1000,no,450000.0,10714.285714285714,54245642,Recoleta,RECOLETA,NORTE,"Agüero 1000,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5917097,-58.4070715
USD 750,"Recoleta, Capital Federal",$ 211.517 Expensas,4.0,79.0,Arenales al 3000,si,1076250.0,13623.417721518988,53911532,Recoleta,RECOLETA,NORTE,"Arenales 3000,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5903026,-58.4070039
USD 2.000,"Recoleta, Capital Federal",$ 560.000 Expensas,3.0,138.0,Arroyo 1160 ,si,2870000.0,20797.101449275364,54394862,Recoleta,RECOLETA,NORTE,"Arroyo 1160 ,Recoleta, Ciudad de Buenos Aires, Argentina",,
USD 2.900,"Recoleta, Capital Federal",$ 170.392 Expensas,5.0,185.0,Quintana al 400,si,4161500.0,22494.594594594597,53765246,Recoleta,RECOLETA,NORTE,"Quintana 400,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5892802,-58.3889375
USD 5.000,"Recoleta, Capital Federal",$ 1.450.000 Expensas,,302.0,Av. Alvear  al 1300,si,7175000.0,23758.278145695363,52135353,Recoleta,RECOLETA,NORTE,"Av. Alvear 1300,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5860803,-58.39034
USD 2.200,"Recoleta, Capital Federal",$ 200.000 Expensas,4.0,120.0,Ayacucho 1900,si,3157000.0,26308.33333333333,53802707,Recoleta,RECOLETA,NORTE,"Ayacucho 1900,Recoleta, Ciudad de Buenos Aires, Argentina",-34.588416,-58.390192
USD 1.500,"Recoleta, Capital Federal",,4.0,135.0,calle larrea,si,2152500.0,15944.444444444443,53880708,Recoleta,RECOLETA,NORTE,"calle larrea,Recoleta, Ciudad de Buenos Aires, Argentina",,
USD 750,"Recoleta, Capital Federal",,2.0,47.0,ARENALES 1200,si,1076250.0,22898.936170212764,53305908,Recoleta,RECOLETA,NORTE,"ARENALES 1200,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5882936,-58.4094118
USD 500,"Recoleta, Capital Federal",$ 116.000 Expensas,1.0,38.0,Arenales 2300,si,717500.0,18881.57894736842,53821033,Recoleta,RECOLETA,NORTE,"Arenales 2300,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5942463,-58.3994122
USD 650,"Recoleta, Capital Federal",$ 105.000 Expensas,2.0,60.0,Ayacucho al 1200,si,932750.0,15545.833333333334,46458602,Recoleta,RECOLETA,NORTE,"Ayacucho 1200,Recoleta, Ciudad de Buenos Aires, Argentina",-34.599726,-58.395819
USD 2.200,"Recoleta, Capital Federal",$ 900.000 Expensas,7.0,295.0,"Av. Alvear al 1800, Recoleta",si,3157000.0,10701.694915254237,54276232,Recoleta,RECOLETA,NORTE,"Av. Alvear 1800, Recoleta,Recoleta, Ciudad de Buenos Aires, Argentina",-34.588498,-58.3880497
$ 250.000,"Recoleta, Capital Federal",$ 90.000 Expensas,1.0,30.0,Austria  al 2200,no,250000.0,8333.333333333334,53882711,Recoleta,RECOLETA,NORTE,"Austria 2200,Recoleta, Ciudad de Buenos Aires, Argentina",-34.587317,-58.403202
USD 2.000,"Recoleta, Capital Federal",,7.0,400.0,Mansilla y Ecuador,si,2870000.0,7175.0,54260472,Recoleta,RECOLETA,NORTE,"Mansilla y Ecuador,Recoleta, Ciudad de Buenos Aires, Argentina",,
USD 350,"Recoleta, Capital Federal",,2.0,50.0,viamonte 750,si,502250.0,10045.0,52915341,Recoleta,RECOLETA,NORTE,"viamonte 750,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5874214,-58.3923938
USD 5.000,"Recoleta, Capital Federal",$ 450.000 Expensas,6.0,209.0,Libertad 1500,si,7175000.0,34330.14354066986,53154345,Recoleta,RECOLETA,NORTE,"Libertad 1500,Recoleta, Ciudad de Buenos Aires, Argentina",,
$ 375.000,"Recoleta, Capital Federal",$ 63.000 Expensas,1.0,22.0,Arenales 2500,no,375000.0,17045.454545454544,54167391,Recoleta,RECOLETA,NORTE,"Arenales 2500,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5934298,-58.4017083
USD 450,"Recoleta, Capital Federal",,2.0,50.0,JUNCAL ,si,645750.0,12915.0,52115178,Recoleta,RECOLETA,NORTE,"JUNCAL ,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5928429,-58.3875543
USD 700,"Recoleta, Capital Federal",,2.0,55.0,Departamento PH Amoblado - Recoleta - Laprida al 1700,si,1004500.0,18263.636363636364,54350055,Recoleta,RECOLETA,NORTE,"Departamento PH Amoblado - Recoleta - Laprida 1700,Recoleta, Ciudad de Buenos Aires, Argentina",,
USD 5.000,"Recoleta, Capital Federal",$ 450.000 Expensas,6.0,209.0,Libertad 1500,si,7175000.0,34330.14354066986,53154345,Recoleta,RECOLETA,NORTE,"Libertad 1500,Recoleta, Ciudad de Buenos Aires, Argentina",,
$ 375.000,"Recoleta, Capital Federal",$ 63.000 Expensas,1.0,22.0,Arenales 2500,no,375000.0,17045.454545454544,54167391,Recoleta,RECOLETA,NORTE,"Arenales 2500,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5934298,-58.4017083
USD 450,"Recoleta, Capital Federal",,2.0,50.0,JUNCAL ,si,645750.0,12915.0,52115178,Recoleta,RECOLETA,NORTE,"JUNCAL ,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5928429,-58.3875543
USD 700,"Recoleta, Capital Federal",,2.0,55.0,Departamento PH Amoblado - Recoleta - Laprida al 1700,si,1004500.0,18263.636363636364,54350055,Recoleta,RECOLETA,NORTE,"Departamento PH Amoblado - Recoleta - Laprida 1700,Recoleta, Ciudad de Buenos Aires, Argentina",,
$ 350.000,"Recoleta, Capital Federal",$ 58.000 Expensas,1.0,32.0,Av Santa Fe 1200,no,350000.0,10937.5,54256096,Recoleta,RECOLETA,NORTE,"Av Santa Fe 1200,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5951299,-58.3998639
USD 400,"Recoleta, Capital Federal",$ 75.000 Expensas,,32.0,Beruti  al 2600,si,574000.0,17937.5,54284780,Recoleta,RECOLETA,NORTE,"Beruti 2600,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5921893,-58.4026898
$ 390.000,"Recoleta, Capital Federal",$ 45.000 Expensas,1.0,23.0,JUNCAL 1675 ,no,390000.0,16956.521739130436,51502031,Recoleta,RECOLETA,NORTE,"JUNCAL 1675 ,Recoleta, Ciudad de Buenos Aires, Argentina",-34.59407814225352,-58.391105605633804
USD 2.000,"Recoleta, Capital Federal",$ 150.000 Expensas,3.0,100.0,Esmeralda ,si,2870000.0,28700.0,50803284,Recoleta,RECOLETA,NORTE,"Esmeralda ,Recoleta, Ciudad de Buenos Aires, Argentina",,
USD 3.500,"Recoleta, Capital Federal",,4.0,165.0,Av. Libertador  al 300,si,5022500.0,30439.39393939394,54167820,Recoleta,RECOLETA,NORTE,"Av. Libertador 300,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5832419,-58.396548
USD 500,"Recoleta, Capital Federal",,2.0,48.0,Uriburu 1400,si,717500.0,14947.916666666666,54251277,Recoleta,RECOLETA,NORTE,"Uriburu 1400,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5921412,-58.3972373
$ 495.000,"Recoleta, Capital Federal",$ 70.000 Expensas,2.0,45.0,Juncal 2850,no,495000.0,11000.0,54020240,Recoleta,RECOLETA,NORTE,"Juncal 2850,Recoleta, Ciudad de Buenos Aires, Argentina",-34.58847893469388,-58.40593135306123
USD 250,"Recoleta, Capital Federal",$ 141.000 Expensas,1.0,35.0,Paraguay1900,si,358750.0,10250.0,47336981,Recoleta,RECOLETA,NORTE,"Paraguay1900,Recoleta, Ciudad de Buenos Aires, Argentina",,
$ 550.000,"Recoleta, Capital Federal",$ 80.000 Expensas,2.0,39.0,French 3028,no,550000.0,14102.564102564103,53700160,Recoleta,RECOLETA,NORTE,"French 3028,Recoleta, Ciudad de Buenos Aires, Argentina",-34.58698305161401,-58.40589906372008
$ 360.000,"Recoleta, Capital Federal",$ 110.000 Expensas,2.0,30.0,"Juncal 1385, Recoleta, Capital Federal, Argentina.",no,360000.0,12000.0,54388099,Recoleta,RECOLETA,NORTE,"Juncal 1385, Recoleta, Capital Federal, Argentina.,Recoleta, Ciudad de Buenos Aires, Argentina",,
USD 1.500,"Recoleta, Capital Federal",$ 220.000 Expensas,3.0,106.0,Copernico ,si,2152500.0,20306.603773584902,53840845,Recoleta,RECOLETA,NORTE,"Copernico ,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5858544,-58.3981596
